timestamp,value,body_position,quality_indicator
1716553143,10351,1,4
1716553148,6882,1,4
1716553153,2780,1,4
1716553158,3538,1,4
1716553163,3443,1,4
1716553168,1091,1,4
1716553173,2624,1,4
1716553178,3501,1,4
1716553183,8790,1,4
1716553188,11118,1,4
1716553193,10202,1,4
1716553198,9925,1,4
1716553203,6774,1,4
1716553208,3042,1,4
1716553213,531,1,4
1716553218,1878,1,4
1716553223,4600,1,4
1716553228,3738,1,4
1716553233,1938,1,4
1716553238,69,1,4
1716553243,55,1,4
1716553248,2570,1,4
1716553253,2335,1,4
1716553258,1388,1,4
1716553263,2223,1,4
1716553268,159,1,4
1716553273,3104,1,4
1716553278,7734,1,4
1716553283,4693,1,4
1716553288,799,1,4
1716553293,2654,1,4
1716553298,87,1,4
1716553303,272,1,4
1716553308,3343,1,4
1716553313,1568,1,4
1716553318,246,1,4
1716553323,2549,1,4
1716553328,599,1,4
1716553333,1932,1,4
1716553338,1478,1,4
1716553343,1294,1,4
1716553348,4189,1,4
1716553353,1275,1,4
1716553358,1080,1,4
1716553363,2905,1,4
1716553368,2633,1,4
1716553373,2551,1,4
1716553378,2053,1,4
1716553383,1677,1,4
1716553388,3289,1,4
1716553393,4044,1,4
1716553398,847,1,4
1716553403,1887,1,4
1716553408,1718,1,4
1716553413,1524,1,4
1716553418,2012,1,4
1716553423,1632,1,4
1716553428,1689,1,4
1716553433,2050,1,4
1716553438,5466,1,4
1716553443,1924,1,4
1716553448,3369,1,4
1716553453,1061,1,4
1716553458,1079,1,4
1716553463,1021,1,4
1716553468,1266,1,4
1716553473,2320,1,4
1716553478,2540,1,4
1716553483,850,1,4
1716553488,904,1,4
1716553493,1094,1,4
1716553498,1162,1,4
1716553503,1347,1,4
1716553508,883,1,4
1716553513,3662,1,4
1716553518,849,1,4
1716553523,1168,1,4
1716553528,1767,1,4
1716553533,960,1,4
1716553538,2743,1,4
1716553543,3550,1,4
1716553548,789,1,4
1716553553,966,1,4
1716553558,234,1,4
1716553563,1153,1,4
1716553568,407,1,4
1716553573,3935,1,4
1716553578,1745,1,4
1716553583,2714,1,4
1716553588,2504,1,4
1716553593,1208,1,4
1716553598,601,1,4
1716553603,2278,1,4
1716553608,1733,1,4
1716553613,2555,1,4
1716553618,1287,1,4
1716553623,453,1,4
1716553628,103,1,4
1716553633,71,1,4
1716553638,140,1,4
1716553643,326,1,4
1716553648,417,1,4
1716553653,3557,1,4
1716553658,308,1,4
1716553663,1733,1,4
1716553668,2396,1,4
1716553673,895,1,4
1716553678,1248,1,4
1716553683,346,1,4
1716553688,430,1,4
1716553693,232,1,4
1716553698,2495,1,4
1716553703,1481,1,4
1716553708,1494,1,4
1716553713,1441,1,4
1716553718,1473,1,4
1716553723,293,1,4
1716553728,3209,1,4
1716553733,1162,1,4
1716553738,1022,1,4
1716553743,3011,1,4
1716553748,1260,1,4
1716553753,1050,1,4
1716553758,3785,1,4
1716553763,7507,1,4
1716553768,3295,1,4
1716553773,1338,1,4
1716553778,1810,1,4
1716553783,2842,1,4
1716553788,3816,1,4
1716553793,6979,1,4
1716553798,3675,1,4
1716553803,2107,1,4
1716553808,744,1,4
1716553813,583,1,4
1716553818,753,1,4
1716553823,729,1,4
1716553828,1973,1,4
1716553833,1480,1,4
1716553838,1002,1,4
1716553843,3460,1,4
1716553848,1938,1,4
1716553853,1254,1,4
1716553858,1820,1,4
1716553863,1536,1,4
1716553868,3622,1,4
1716553873,1418,1,4
1716553878,5275,1,4
1716553883,1196,1,4
1716553888,794,1,4
1716553893,2635,1,4
1716553898,1284,1,4
1716553903,565,1,4
1716553908,1685,1,4
1716553913,864,1,4
1716553918,1710,1,4
1716553923,1749,1,4
1716553928,2252,1,4
1716553933,2061,1,4
1716553938,1931,1,4
1716553943,2364,1,4
1716553948,4372,1,4
1716553953,2808,1,4
1716553958,1140,1,4
1716553963,5233,1,4
1716553968,4217,1,4
1716553973,1856,1,4
1716553978,6510,1,4
1716553983,391,1,4
1716553988,461,1,4
1716553993,3972,1,4
1716553998,1141,1,4
1716554003,1503,1,4
1716554008,1353,1,4
1716554013,1842,1,4
1716554018,5973,1,4
1716554023,7308,1,4
1716554028,3786,1,4
1716554033,902,1,4
1716554038,2912,1,4
1716554043,1685,1,4
1716554048,382,1,4
1716554053,916,1,4
1716554058,1995,1,4
1716554063,1624,1,4
1716554068,1524,1,4
1716554073,2307,1,4
1716554078,2545,1,4
1716554083,2052,1,4
1716554088,6220,1,4
1716554093,6240,1,4
1716554098,3335,1,4
1716554103,1981,1,4
1716554108,2663,1,4
1716554113,1088,1,4
1716554118,679,1,4
1716554123,881,1,4
1716554128,2671,1,4
1716554133,3043,1,4
1716554138,1598,1,4
1716554143,711,1,4
1716554148,1867,1,4
1716554153,1012,1,4
1716554158,648,1,4
1716554163,472,1,4
1716554168,296,1,4
1716554173,2279,1,4
1716554178,3321,1,4
1716554183,2134,1,4
1716554188,2273,1,4
1716554193,3885,1,4
1716554198,810,1,4
1716554203,582,1,4
1716554208,1141,1,4
1716554213,1999,1,4
1716554218,1070,1,4
1716554223,1435,1,4
1716554228,2120,1,4
1716554233,3708,1,4
1716554238,1124,1,4
1716554243,136,1,4
1716554248,1591,1,4
1716554253,2860,1,4
1716554258,2328,1,4
1716554263,2234,1,4
1716554268,503,1,4
1716554273,408,1,4
1716554278,4908,1,4
1716554283,758,1,4
1716554288,2458,1,4
1716554293,2138,1,4
1716554298,238,1,4
1716554303,328,1,4
1716554308,105,1,4
1716554313,247,1,4
1716554318,96,1,4
1716554323,126,1,4
1716554328,125,1,4
1716554333,2397,1,4
1716554338,1132,1,4
1716554343,936,1,4
1716554348,1016,1,4
1716554353,865,1,4
1716554358,3495,1,4
1716554363,1662,1,4
1716554368,2274,1,4
1716554373,612,1,4
1716554378,1612,1,4
1716554383,6259,1,4
1716554388,235,1,4
1716554393,172,1,4
1716554398,108,1,4
1716554403,144,1,4
1716554408,83,1,4
1716554413,86,1,4
1716554418,68,1,4
1716554423,1880,1,4
1716554428,1280,1,4
1716554433,146,1,4
1716554438,113,1,4
1716554443,620,1,4
1716554448,860,1,4
1716554453,236,1,4
1716554458,450,1,4
1716554463,1979,1,4
1716554468,1270,1,4
1716554473,1008,1,4
1716554478,899,1,4
1716554483,1364,1,4
1716554488,1216,1,4
1716554493,2094,1,4
1716554498,1270,1,4
1716554503,1631,1,4
1716554508,933,1,4
1716554513,1024,1,4
1716554518,805,1,4
1716554523,1930,1,4
1716554528,5050,1,4
1716554533,8985,1,4
1716554538,3014,1,4
1716554543,128,1,4
1716554548,139,1,4
1716554553,82,1,4
1716554558,79,1,4
1716554563,1089,1,4
1716554568,404,1,4
1716554573,960,1,4
1716554578,427,1,4
1716554583,1213,1,4
1716554588,273,1,4
1716554593,1669,1,4
1716554598,3280,1,4
1716554603,1764,1,4
1716554608,1237,1,4
1716554613,3584,1,4
1716554618,1277,1,4
1716554623,1499,1,4
1716554628,1189,1,4
1716554633,1108,1,4
1716554638,4740,1,4
1716554643,481,1,4
1716554648,308,1,4
1716554653,1038,1,4
1716554658,5905,1,4
1716554663,641,1,4
1716554668,714,1,4
1716554673,948,1,4
1716554678,683,1,4
1716554683,2246,1,4
1716554688,499,1,4
1716554693,3758,1,4
1716554698,583,1,4
1716554703,491,1,4
1716554708,412,1,4
1716554713,2907,1,4
1716554718,1359,1,4
1716554723,1573,1,4
1716554728,57,1,4
1716554733,56,1,4
1716554738,401,1,4
1716554743,691,1,4
1716554748,664,1,4
1716554753,231,1,4
1716554758,419,1,4
1716554763,2980,1,4
1716554768,4045,1,4
1716554773,807,1,4
1716554778,1566,1,4
1716554783,412,1,4
1716554788,58,1,4
1716554793,68,1,4
1716554798,277,1,4
1716554803,928,1,4
1716554808,1457,1,4
1716554813,302,1,4
1716554818,1415,1,4
1716554823,2804,1,4
1716554828,3844,1,4
1716554833,117,1,4
1716554838,4192,1,4
1716554843,1926,1,4
1716554848,2201,1,4
1716554853,679,1,4
1716554858,125,1,4
1716554863,215,1,4
1716554868,256,1,4
1716554873,397,1,4
1716554878,56,1,4
1716554883,453,1,4
1716554888,1014,1,4
1716554893,165,1,4
1716554898,329,1,4
1716554903,1152,1,4
1716554908,750,1,4
1716554913,1112,1,4
1716554918,171,1,4
1716554923,121,1,4
1716554928,873,1,4
1716554933,769,1,4
1716554938,3693,1,4
1716554943,3471,1,4
1716554948,1424,1,4
1716554953,615,1,4
1716554958,471,1,4
1716554963,2075,1,4
1716554968,4292,1,4
1716554973,258,1,4
1716554978,342,1,4
1716554983,294,1,4
1716554988,589,1,4
1716554993,187,1,4
1716554998,1908,1,4
1716555003,379,1,4
1716555008,391,1,4
1716555013,3320,1,4
1716555018,4924,1,4
1716555023,2819,1,4
1716555028,193,1,4
1716555033,700,1,4
1716555038,1157,1,4
1716555043,1203,1,4
1716555048,1263,1,4
1716555053,1020,1,4
1716555058,301,1,4
1716555063,924,1,4
1716555068,1252,1,4
1716555073,343,1,4
1716555078,5226,1,4
1716555083,150,1,4
1716555088,887,1,4
1716555093,1073,1,4
1716555098,2751,1,4
1716555103,476,1,4
1716555108,1152,1,4
1716555113,6586,1,4
1716555118,313,1,4
1716555123,219,1,4
1716555128,72,1,4
1716555133,451,1,4
1716555138,1025,1,4
1716555143,381,1,4
1716555148,480,1,4
1716555153,731,1,4
1716555158,175,1,4
1716555163,119,1,4
1716555168,80,1,4
1716555173,75,1,4
1716555178,74,1,4
1716555183,346,1,4
1716555188,1709,1,4
1716555193,1555,1,4
1716555198,973,1,4
1716555203,571,1,4
1716555208,1843,1,4
1716555213,995,1,4
1716555218,896,1,4
1716555223,60,1,4
1716555228,239,1,4
1716555233,555,1,4
1716555238,3416,1,4
1716555243,2166,1,4
1716555248,744,1,4
1716555253,2676,1,4
1716555258,1239,1,4
1716555263,1587,1,4
1716555268,679,1,4
1716555273,114,1,4
1716555278,832,1,4
1716555283,210,1,4
1716555288,774,1,4
1716555293,544,1,4
1716555298,224,1,4
1716555303,201,1,4
1716555308,63,1,4
1716555313,2454,1,4
1716555318,2800,1,4
1716555323,1296,1,4
1716555328,3184,1,4
1716555333,1886,1,4
1716555338,1934,1,4
1716555343,3862,1,4
1716555348,3089,1,4
1716555353,1800,1,4
1716555358,3806,1,4
1716555363,1450,1,4
1716555368,302,1,4
1716555373,1910,1,4
1716555378,1293,1,4
1716555383,234,1,4
1716555388,215,1,4
1716555393,805,1,4
1716555398,219,1,4
1716555403,1273,1,4
1716555408,4018,1,4
1716555413,731,1,4
1716555418,2515,1,4
1716555423,176,1,4
1716555428,3730,1,4
1716555433,1732,1,4
1716555438,1144,1,4
1716555443,1489,1,4
1716555448,1472,1,4
1716555453,1405,1,4
1716555458,930,1,4
1716555463,604,1,4
1716555468,646,1,4
1716555473,771,1,4
1716555478,836,1,4
1716555483,1158,1,4
1716555488,2204,1,4
1716555493,1293,1,4
1716555498,452,1,4
1716555503,3018,1,4
1716555508,2635,1,4
1716555513,948,1,4
1716555518,1803,1,4
1716555523,2191,1,4
1716555528,219,1,4
1716555533,2340,1,4
1716555538,250,1,4
1716555543,7908,1,4
1716555548,4070,1,4
1716555553,3700,1,4
1716555558,4721,1,4
1716555563,1079,1,4
1716555568,1059,1,4
1716555573,5759,1,4
1716555578,4352,1,4
1716555583,6027,1,4
1716555588,5769,1,4
1716555593,1377,1,4
1716555598,921,1,4
1716555603,1715,1,4
1716555608,4651,1,4
1716555613,2562,1,4
1716555618,2163,1,4
1716555623,1466,1,4
1716555628,3065,1,4
1716555633,1941,1,4
1716555638,4483,1,4
1716555643,521,1,4
1716555648,8347,1,4
1716555653,597,1,4
1716555658,65,1,4
1716555663,1828,1,4
1716555668,667,1,4
1716555673,3147,1,4
1716555678,396,1,4
1716555683,2434,1,4
1716555688,588,1,4
1716555693,138,1,4
1716555698,556,1,4
1716555703,111,1,4
1716555708,58,1,4
1716555713,54,1,4
1716555718,2245,1,4
1716555723,12178,1,4
1716555728,1501,1,4
1716555733,6477,1,4
1716555738,8899,1,4
1716555743,6793,1,4
1716555748,2395,1,4
1716555753,5195,1,4
1716555758,2484,1,4
1716555763,184,1,4
1716555768,289,1,4
1716555773,180,1,4
1716555778,88,1,4
1716555783,92,1,4
1716555788,2515,1,4
1716555793,2283,1,4
1716555798,153,1,4
1716555803,124,1,4
1716555808,154,1,4
1716555813,157,1,4
1716555818,138,1,4
1716555823,157,1,4
1716555828,196,1,4
1716555833,185,1,4
1716555838,157,1,4
1716555843,128,1,4
1716555848,138,1,4
1716555853,237,1,4
1716555858,2222,1,4
1716555863,4325,1,4
1716555868,240,1,4
1716555873,184,1,4
1716555878,260,1,4
1716555883,7973,1,4
1716555888,2064,1,4
1716555893,4772,1,4
1716555898,129,1,4
1716555903,617,1,4
1716555908,108,1,4
1716555913,427,1,4
1716555918,606,1,4
1716555923,208,1,4
1716555928,239,1,4
1716555933,1689,1,4
1716555938,588,1,4
1716555943,813,1,4
1716555948,485,1,4
1716555953,374,1,4
1716555958,1129,1,4
1716555963,1521,1,4
1716555968,154,1,4
1716555973,214,1,4
1716555978,601,1,4
1716555983,3116,1,4
1716555988,192,1,4
1716555993,1996,1,4
1716555998,578,1,4
1716556003,3372,1,4
1716556008,2017,1,4
1716556013,1740,1,4
1716556018,1553,1,4
1716556023,177,1,4
1716556028,743,1,4
1716556033,1144,1,4
1716556038,1131,1,4
1716556043,967,1,4
1716556048,340,1,4
1716556053,1286,1,4
1716556058,1160,1,4
1716556063,100,1,4
1716556068,219,1,4
1716556073,527,1,4
1716556078,969,1,4
1716556083,1591,1,4
1716556088,1219,1,4
1716556093,1258,1,4
1716556098,1288,1,4
1716556103,1726,1,4
1716556108,1193,1,4
1716556113,818,1,4
1716556118,271,1,4
1716556123,73,1,4
1716556128,459,1,4
1716556133,1641,1,4
1716556138,896,1,4
1716556143,1145,1,4
1716556148,1459,1,4
1716556153,1481,1,4
1716556158,1962,1,4
1716556163,1018,1,4
1716556168,68,1,4
1716556173,97,1,4
1716556178,69,1,4
1716556183,5833,1,4
1716556188,124,1,4
1716556193,248,1,4
1716556198,1411,1,4
1716556203,211,1,4
1716556208,1761,1,4
1716556213,623,1,4
1716556218,372,1,4
1716556223,1675,1,4
1716556228,786,1,4
1716556233,93,1,4
1716556238,2698,1,4
1716556243,780,1,4
1716556248,848,1,4
1716556253,616,1,4
1716556258,3758,1,4
1716556263,4609,1,4
1716556268,156,1,4
1716556273,75,1,4
1716556278,79,1,4
1716556283,89,1,4
1716556288,1315,1,4
1716556293,1051,1,4
1716556298,309,1,4
1716556303,626,1,4
1716556308,561,1,4
1716556313,745,1,4
1716556318,383,1,4
1716556323,794,1,4
1716556328,731,1,4
1716556333,250,1,4
1716556338,693,1,4
1716556343,911,1,4
1716556348,859,1,4
1716556353,459,1,4
1716556358,603,1,4
1716556363,666,1,4
1716556368,1014,1,4
1716556373,921,1,4
1716556378,788,1,4
1716556383,1306,1,4
1716556388,663,1,4
1716556393,1811,1,4
1716556398,363,1,4
1716556403,3026,1,4
1716556408,1060,1,4
1716556413,297,1,4
1716556418,106,1,4
1716556423,50,1,4
1716556428,100,1,4
1716556433,63,1,4
1716556438,5474,1,4
1716556443,5722,1,4
1716556448,2524,1,4
1716556453,6326,1,4
1716556458,2597,1,4
1716556463,1057,1,4
1716556468,1046,1,4
1716556473,147,1,4
1716556478,2642,1,4
1716556483,955,1,4
1716556488,922,1,4
1716556493,300,1,4
1716556498,555,1,4
1716556503,77,1,4
1716556508,150,1,4
1716556513,57,1,4
1716556518,53,1,4
1716556523,50,1,4
1716556528,55,1,4
1716556533,63,1,4
1716556538,71,1,4
1716556543,52,1,4
1716556548,50,1,4
1716556553,59,1,4
1716556558,57,1,4
1716556563,160,1,4
1716556568,59,1,4
1716556573,54,1,4
1716556578,57,1,4
1716556583,60,1,4
1716556588,4563,1,4
1716556593,81,1,4
1716556598,147,1,4
1716556603,450,1,4
1716556608,166,1,4
1716556613,151,1,4
1716556618,1267,1,4
1716556623,4257,1,4
1716556628,688,1,4
1716556633,873,1,4
1716556638,2117,1,4
1716556643,2608,1,4
1716556648,1117,1,4
1716556653,165,1,4
1716556658,124,1,4
1716556663,1327,1,4
1716556668,839,1,4
1716556673,659,1,4
1716556678,1026,1,4
1716556683,497,1,4
1716556688,592,1,4
1716556693,87,1,4
1716556698,161,1,4
1716556703,180,1,4
1716556708,459,1,4
1716556713,170,1,4
1716556718,375,1,4
1716556723,1109,1,4
1716556728,355,1,4
1716556733,131,1,4
1716556738,262,1,4
1716556743,255,1,4
1716556748,207,1,4
1716556753,843,1,4
1716556758,226,1,4
1716556763,160,1,4
1716556768,706,1,4
1716556773,1161,1,4
1716556778,198,1,4
1716556783,513,1,4
1716556788,277,1,4
1716556793,132,1,4
1716556798,597,1,4
1716556803,250,1,4
1716556808,929,1,4
1716556813,805,1,4
1716556818,1389,1,4
1716556823,115,1,4
1716556828,1067,1,4
1716556833,2818,1,4
1716556838,1200,1,4
1716556843,710,1,4
1716556848,642,1,4
1716556853,3188,1,4
1716556858,2291,1,4
1716556863,1027,1,4
1716556868,1477,1,4
1716556873,756,1,4
1716556878,1056,1,4
1716556883,3483,1,4
1716556888,856,1,4
1716556893,864,1,4
1716556898,587,1,4
1716556903,354,1,4
1716556908,3539,1,4
1716556913,1302,1,4
1716556918,717,1,4
1716556923,2509,1,4
1716556928,1185,1,4
1716556933,4104,1,4
1716556938,1103,1,4
1716556943,920,1,4
1716556948,1217,1,4
1716556953,2532,1,4
1716556958,3104,1,4
1716556963,4772,1,4
1716556968,1580,1,4
1716556973,2124,1,4
1716556978,1366,1,4
1716556983,1464,1,4
1716556988,102,1,4
1716556993,528,1,4
1716556998,219,1,4
1716557003,931,1,4
1716557008,672,1,4
1716557013,140,1,4
1716557018,56,1,4
1716557023,2803,1,4
1716557028,2366,1,4
1716557033,1578,1,4
1716557038,1040,1,4
1716557043,1062,1,4
1716557048,1249,1,4
1716557053,766,1,4
1716557058,2996,1,4
1716557063,934,1,4
1716557068,1346,1,4
1716557073,786,1,4
1716557078,1004,1,4
1716557083,1134,1,4
1716557088,4367,1,4
1716557093,9752,1,4
1716557098,624,1,4
1716557103,196,1,4
1716557108,160,1,4
1716557113,455,1,4
1716557118,423,1,4
1716557123,4368,1,4
1716557128,692,1,4
1716557133,138,1,4
1716557138,1080,1,4
1716557143,2537,1,4
1716557148,1026,1,4
1716557153,2872,1,4
1716557158,1148,1,4
1716557163,995,1,4
1716557168,3445,1,4
1716557173,444,1,4
1716557178,2876,1,4
1716557183,1468,1,4
1716557188,2227,1,4
1716557193,1655,1,4
1716557198,3743,1,4
1716557203,980,1,4
1716557208,979,1,4
1716557213,240,1,4
1716557218,64,1,4
1716557223,1234,1,4
1716557228,1572,1,4
1716557233,876,1,4
1716557238,84,1,4
1716557243,617,1,4
1716557248,677,1,4
1716557253,667,1,4
1716557258,628,1,4
1716557263,260,1,4
1716557268,357,1,4
1716557273,78,1,4
1716557278,403,1,4
1716557283,1181,1,4
1716557288,692,1,4
1716557293,274,1,4
1716557298,82,1,4
1716557303,455,1,4
1716557308,291,1,4
1716557313,303,1,4
1716557318,3253,1,4
1716557323,3135,1,4
1716557328,1179,1,4
1716557333,924,1,4
1716557338,511,1,4
1716557343,230,1,4
1716557348,864,1,4
1716557353,898,1,4
1716557358,110,1,4
1716557363,504,1,4
1716557368,5853,1,4
1716557373,684,1,4
1716557378,5473,1,4
1716557383,4153,1,4
1716557388,2308,1,4
1716557393,1859,1,4
1716557398,614,1,4
1716557403,2140,1,4
1716557408,3444,1,4
1716557413,832,1,4
1716557418,1628,1,4
1716557423,258,1,4
1716557428,759,1,4
1716557433,429,1,4
1716557438,53,1,4
1716557443,111,1,4
1716557448,309,1,4
1716557453,1001,1,4
1716557458,234,1,4
1716557463,143,1,4
1716557468,209,1,4
1716557473,1208,1,4
1716557478,2504,1,4
1716557483,2850,1,4
1716557488,1145,1,4
1716557493,698,1,4
1716557498,2918,1,4
1716557503,225,1,4
1716557508,2451,1,4
1716557513,1550,1,4
1716557518,518,1,4
1716557523,3086,1,4
1716557528,2210,1,4
1716557533,1980,1,4
1716557538,306,1,4
1716557543,1103,1,4
1716557548,1033,1,4
1716557553,1353,1,4
1716557558,994,1,4
1716557563,1233,1,4
1716557568,4756,1,4
1716557573,6602,1,4
1716557578,136,1,4
1716557583,125,1,4
1716557588,9821,1,4
1716557593,1184,1,4
1716557598,2866,1,4
1716557603,1749,1,4
1716557608,400,1,4
1716557613,205,1,4
1716557618,100,1,4
1716557623,92,1,4
1716557628,113,1,4
1716557633,4177,1,4
1716557638,1668,1,4
1716557643,1053,1,4
1716557648,1360,1,4
1716557653,1525,1,4
1716557658,1098,1,4
1716557663,285,1,4
1716557668,524,1,4
1716557673,3455,1,4
1716557678,1130,1,4
1716557683,536,1,4
1716557688,3438,1,4
1716557693,783,1,4
1716557698,978,1,4
1716557703,442,1,4
1716557708,844,1,4
1716557713,600,1,4
1716557718,47,1,4
1716557723,843,1,4
1716557728,1091,1,4
1716557733,181,1,4
1716557738,2713,1,4
1716557743,2991,1,4
1716557748,1897,1,4
1716557753,548,1,4
1716557758,81,1,4
1716557763,71,1,4
1716557768,224,1,4
1716557773,4253,1,4
1716557778,1770,1,4
1716557783,5149,1,4
1716557788,1485,1,4
1716557793,226,1,4
1716557798,59,1,4
1716557803,126,1,4
1716557808,1982,1,4
1716557813,3679,1,4
1716557818,3686,1,4
1716557823,4900,1,4
1716557828,57,1,4
1716557833,4196,1,4
1716557838,3301,1,4
1716557843,533,1,4
1716557848,3018,1,4
1716557853,208,1,4
1716557858,158,1,4
1716557863,558,1,4
1716557868,1292,1,4
1716557873,736,1,4
1716557878,130,1,4
1716557883,4149,1,4
1716557888,6160,1,4
1716557893,3501,1,4
1716557898,3818,1,4
1716557903,2649,1,4
1716557908,456,1,4
1716557913,150,1,4
1716557918,146,1,4
1716557923,1838,1,4
1716557928,3522,1,4
1716557933,771,1,4
1716557938,1270,1,4
1716557943,1785,1,4
1716557948,1248,1,4
1716557953,406,1,4
1716557958,151,1,4
1716557963,66,1,4
1716557968,69,1,4
1716557973,1782,1,4
1716557978,2570,1,4
1716557983,4660,1,4
1716557988,4405,1,4
1716557993,2115,1,4
1716557998,2402,1,4
1716558003,1448,1,4
1716558008,1656,1,4
1716558013,1531,1,4
1716558018,2249,1,4
1716558023,907,1,4
1716558028,8614,1,4
1716558033,2633,1,4
1716558038,76,1,4
1716558043,274,1,4
1716558048,173,1,4
1716558053,52,1,4
1716558058,87,1,4
1716558063,258,1,4
1716558068,95,1,4
1716558073,3821,1,4
1716558078,3074,1,4
1716558083,7743,1,4
1716558088,2117,1,4
1716558093,6052,1,4
1716558098,1219,1,4
1716558103,243,1,4
1716558108,146,1,4
1716558113,250,1,4
1716558118,240,1,4
1716558123,484,1,4
1716558128,4708,1,4
1716558133,237,1,4
1716558138,245,1,4
1716558143,4855,1,4
1716558148,3703,1,4
1716558153,2968,1,4
1716558158,800,1,4
1716558163,404,1,4
1716558168,3751,1,4
1716558173,1012,1,4
1716558178,905,1,4
1716558183,979,1,4
1716558188,462,1,4
1716558193,5687,1,4
1716558198,554,1,4
1716558203,172,1,4
1716558208,275,1,4
1716558213,162,1,4
1716558218,150,1,4
1716558223,147,1,4
1716558228,146,1,4
1716558233,4102,1,4
1716558238,1055,1,4
1716558243,512,1,4
1716558248,88,1,4
1716558253,79,1,4
1716558258,58,1,4
1716558263,541,1,4
1716558268,129,1,4
1716558273,947,1,4
1716558278,107,1,4
1716558283,84,1,4
1716558288,82,1,4
1716558293,376,1,4
1716558298,66,1,4
1716558303,92,1,4
1716558308,158,1,4
1716558313,127,1,4
1716558318,131,1,4
1716558323,81,1,4
1716558328,126,1,4
1716558333,140,1,4
1716558338,112,1,4
1716558343,71,1,4
1716558348,91,1,4
1716558353,189,1,4
1716558358,350,1,4
1716558363,145,1,4
1716558368,96,1,4
1716558373,83,1,4
1716558378,110,1,4
1716558383,65,1,4
1716558388,650,1,4
1716558393,4600,1,4
1716558398,11232,1,4
1716558403,15091,1,4
1716558408,14376,1,4
1716558413,23296,1,4
1716558418,8247,1,4
1716558423,17220,1,4
1716558428,25554,1,4
1716558433,10909,1,4
1716558438,2815,1,4
1716558443,2676,1,4
1716558448,2147,1,4
1716558453,6272,1,4
1716558458,11744,1,4
1716558463,6845,1,4
1716558468,9782,1,4
1716558473,6188,1,4
1716558478,9181,1,4
1716558483,11175,1,4
1716558488,4155,1,4
1716558493,6790,1,4
1716558498,6132,1,4
1716558502,8338,1,4
1716558507,12809,1,4
1716558512,10348,1,4
1716558517,1667,1,4
1716558522,2733,1,4
1716558527,8267,1,4
1716558532,8384,1,4
1716558537,11480,1,4
1716558542,7555,1,4
1716558547,3466,1,4
1716558552,9206,1,4
1716558557,8167,1,4
1716558562,8067,1,4
1716558567,9552,1,4
1716558572,10353,1,4
1716558577,9958,1,4
1716558582,1206,1,4
1716558587,1190,1,4
1716558592,285,1,4
1716558597,422,1,4
1716558602,2988,1,4
1716558607,3348,1,4
1716558612,468,1,4
1716558617,1314,1,4
1716558622,4013,1,4
1716558627,4349,1,4
1716558632,6957,1,4
1716558637,8154,1,4
1716558642,6596,1,4
1716558647,10012,1,4
1716558652,10250,1,4
1716558657,10778,1,4
1716558662,9051,1,4
1716558667,12237,1,4
1716558672,10191,1,4
1716558677,14653,1,4
1716558682,6272,1,4
1716558687,1915,1,4
1716558692,5558,1,4
1716558697,11714,1,4
1716558702,19093,1,4
1716558707,4766,1,4
1716558712,8944,1,4
1716558717,9384,1,4
1716558722,4366,1,4
1716558727,6557,1,4
1716558732,7277,1,4
1716558737,7731,1,4
1716558742,6753,1,4
1716558747,3393,1,4
1716558752,7042,1,4
1716558757,4278,1,4
1716558762,16860,1,4
1716558767,4703,1,4
1716558772,12115,1,4
1716558777,5708,1,4
1716558783,3520,1,4
1716558788,3657,1,4
1716558793,1469,1,4
1716558798,4684,1,4
1716558803,3597,1,4
1716558808,8024,1,4
1716558813,10185,1,4
1716558818,10363,1,4
1716558823,13854,1,4
1716558828,12033,1,4
1716558833,5583,1,4
1716558838,5891,1,4
1716558845,9608,1,4
1716558850,15644,1,4
1716558855,7863,1,4
1716558860,6905,1,4
1716558865,9103,1,4
1716558870,11998,1,4
1716558875,9611,1,4
1716558880,5235,1,4
1716558885,3348,1,4
1716558890,2520,1,4
1716558895,3533,1,4
1716558900,952,1,4
1716558905,2703,1,4
1716558910,4491,1,4
1716558915,7531,1,4
1716558920,9568,1,4
1716558925,10385,1,4
1716558930,7755,1,4
1716558935,8488,1,4
1716558940,14080,1,4
1716558945,8108,1,4
1716558950,7424,1,4
1716558955,11138,1,4
1716558960,6170,1,4
1716558965,9016,1,4
1716558970,14091,1,4
1716558975,6933,1,4
1716558980,2568,1,4
1716558985,4603,1,4
1716558990,8258,1,4
1716558995,8878,1,4
1716559000,4092,1,4
1716559005,4476,1,4
1716559010,7413,1,4
1716559015,638,1,4
1716559020,103,1,4
1716559025,66,1,4
1716559030,253,1,4
1716559035,139,1,4
1716559040,123,1,4
1716559045,57,1,4
1716559050,3143,1,4
1716559055,3379,1,4
1716559060,887,1,4
1716559065,964,1,4
1716559070,1063,1,4
1716559075,2456,1,4
1716559080,75,1,4
1716559085,61,1,4
1716559090,61,1,4
1716559095,5258,1,4
1716559100,1157,1,4
1716559105,584,1,4
1716559110,166,1,4
1716559115,2969,1,4
1716559120,3227,1,4
1716559125,1248,1,4
1716559130,4206,1,4
1716559135,71,1,4
1716559140,52,1,4
1716559145,51,1,4
1716559150,48,1,4
1716559155,85,1,4
1716559160,49,1,4
1716559165,50,1,4
1716559170,60,1,4
1716559175,57,1,4
1716559180,2113,1,4
1716559185,2295,1,4
1716559190,992,1,4
1716559195,212,1,4
