timestamp,value,quality_indicator
1716371895,other,4
1716371898,other,3
1716371905,other,2
1716371909,cycle,2
1716371910,cycle,3
1716371914,cycle,2
1716371915,other,2
1716371917,other,3
1716371919,other,4
1716371927,other,3
1716371929,other,2
1716371937,other,3
1716371942,other,2
1716371944,rest,2
1716371945,rest,3
1716371947,rest,4
1716372063,rest,3
1716372065,rest,2
1716372066,other,2
1716372082,rest,2
1716372083,rest,3
1716372085,rest,4
1716372241,rest,3
1716372250,rest,4
1716372292,rest,3
1716372302,rest,4
1716372351,rest,3
1716372360,rest,4
1716372416,rest,3
1716372418,rest,2
1716372419,cycle,2
1716372421,cycle,3
1716372425,cycle,2
1716372427,rest,2
1716372428,rest,3
1716372430,rest,4
1716372565,rest,3
1716372574,rest,4
1716372580,rest,3
1716372582,rest,2
1716372588,rest,3
1716372591,rest,4
1716372632,rest,3
1716372634,rest,2
1716372635,other,2
1716372637,other,3
1716372639,other,4
1716372654,other,3
1716372656,other,2
1716372658,rest,2
1716372659,rest,3
1716372661,rest,4
1716372663,rest,3
1716372665,rest,2
1716372672,rest,3
1716372674,rest,4
1716372708,rest,3
1716372710,rest,2
1716372711,other,2
1716372718,rest,2
1716372719,rest,3
1716372721,rest,4
1716372747,rest,3
1716372757,rest,4
1716372785,rest,3
1716372796,rest,2
1716372797,other,2
1716372803,rest,2
1716372804,rest,3
1716372806,rest,4
1716372813,rest,3
1716372820,rest,2
1716372821,other,2
1716372829,rest,2
1716372830,rest,3
1716372842,rest,4
1716372873,rest,3
1716372876,rest,2
1716372879,other,2
1716372881,other,3
1716372883,other,2
1716372886,rest,2
1716372889,rest,3
1716372891,rest,4
1716372899,rest,3
1716372901,rest,2
1716372903,other,1
1716372904,other,2
1716372906,other,3
1716372911,other,2
1716372923,rest,2
1716372924,rest,3
1716372926,rest,4
1716373081,rest,3
1716373083,rest,2
1716373084,other,2
1716373086,other,3
1716373088,other,4
1716373092,other,3
1716373094,other,2
1716373096,rest,2
1716373097,rest,3
1716373099,rest,4
1716373103,rest,3
1716373105,rest,2
1716373112,rest,3
1716373125,rest,4
1716373271,rest,3
1716373273,rest,2
1716373281,rest,3
1716373283,rest,4
1716373292,rest,3
1716373297,rest,2
1716373299,other,1
1716373300,other,2
1716373302,other,3
1716373304,other,4
1716373306,other,3
1716373308,other,2
1716373310,rest,2
1716373311,rest,3
1716373313,rest,4
1716373329,rest,3
1716373331,rest,2
1716373332,other,2
1716373336,other,3
1716373340,other,2
1716373342,other,1
1716373343,rest,2
1716373345,other,2
1716373347,rest,2
1716373348,rest,3
1716373355,rest,4
1716373359,rest,3
1716373368,rest,4
1716373406,rest,3
1716373409,rest,2
1716373410,cycle,2
1716373412,cycle,3
1716373418,cycle,4
1716373419,cycle,3
1716373421,cycle,2
1716373423,rest,2
1716373425,rest,3
1716373427,rest,4
1716373443,rest,3
1716373445,rest,2
1716373446,cycle,2
1716373450,rest,2
1716373453,rest,3
1716373455,rest,4
1716373496,rest,3
1716373498,rest,2
1716373501,other,2
1716373504,other,3
1716373506,other,2
1716373508,rest,2
1716373511,rest,3
1716373514,rest,4
1716373518,rest,3
1716373522,rest,2
1716373524,other,2
1716373527,other,3
1716373531,other,2
1716373534,rest,2
1716373535,rest,3
1716373537,rest,4
1716373605,rest,3
1716373607,rest,2
1716373608,other,2
1716373614,rest,2
1716373615,rest,3
