timestamp,value,quality_indicator
1678809673,29,2
1678809674,28,2
1678809675,26,2
1678809677,28,2
1678809678,44,2
1678809679,45,2
1678809680,47,2
1678809681,51,3
1678809683,52,3
1678809684,0,0
1678809697,43,2
1678809698,55,2
1678809700,57,2
1678809702,0,0
1678809704,37,2
1678809707,0,0
1678809718,48,2
1678809720,54,2
1678809722,61,2
1678809723,0,0
1678809738,62,2
1678809743,0,0
1678809748,29,2
1678809750,0,0
1678809752,31,2
1678809754,0,0
1678809762,55,2
1678809763,55,3
1678809764,58,3
1678809765,60,3
1678809768,60,2
1678809770,0,0
1678809771,53,2
1678809772,0,0
1678809781,23,2
1678809784,49,2
1678809785,0,0
1678809830,46,2
1678809832,43,2
1678809833,39,2
1678809834,0,0
1678809864,51,2
1678809865,50,2
1678809867,44,2
1678809868,0,0
1678809884,58,2
1678809886,58,3
1678809887,58,2
1678809888,57,2
1678809889,56,2
1678809890,59,2
1678809895,36,2
1678809898,37,2
1678809899,53,2
1678809900,57,2
1678809901,57,3
1678809903,59,3
1678809907,54,3
1678809908,31,2
1678809911,38,2
1678809912,0,0
1678809917,44,2
1678809918,0,0
1678809929,38,2
1678809930,39,3
1678809931,49,3
1678809932,52,3
1678809934,53,3
1678809935,54,3
1678809937,53,3
1678809939,53,2
1678809940,0,0
1678809949,30,2
1678809951,36,2
1678809953,44,3
1678809954,54,3
1678809955,58,3
1678809959,54,3
1678809960,54,2
1678809962,48,2
1678809965,0,0
1678809966,61,2
1678809969,0,0
1678810110,46,2
1678810112,39,2
1678810115,49,2
1678810117,0,0
1678810125,26,2
1678810127,0,0
1678810131,47,2
1678810132,32,2
1678810135,0,0
1678810136,46,3
1678810138,0,0
1678810149,47,3
1678810150,49,3
1678810151,0,0
1678810152,49,3
1678810153,0,0
1678810197,46,2
1678810199,0,0
1678810251,43,2
1678810252,34,2
1678810253,23,2
1678810255,34,2
1678810256,52,2
1678810257,0,0
1678810341,41,2
1678810342,47,2
1678810343,52,2
1678810344,0,0
1678810508,34,3
1678810509,31,2
1678810511,0,0
1678810545,28,2
1678810547,0,0
1678811823,39,2
1678811824,57,2
1678811826,0,0
1678811827,57,2
1678811828,53,2
1678811830,45,2
1678811831,38,2
1678811832,33,3
1678811834,33,2
1678811836,30,2
1678811838,28,2
1678811841,32,2
1678811842,0,0
1678811848,30,2
1678811850,29,2
1678811852,31,2
1678811853,36,2
1678811855,42,2
1678811857,26,2
1678811859,37,2
1678811861,0,0
1678811871,36,2
1678811872,0,0
1678811879,46,2
1678811881,44,2
1678811882,38,2
1678811885,36,2
1678811887,0,0
1678811888,36,2
1678811889,44,2
