timestamp,value,quality_indicator
1689065815,1,3
1689065819,1,2
1689065821,7,2
1689065822,7,3
1689065827,7,2
1689065829,1,1
1689065830,1,2
1689065832,1,3
1689065835,1,2
1689065839,7,2
1689065840,7,3
1689065842,7,4
1689065850,7,3
1689065852,7,2
1689065854,2,1
1689065856,2,2
1689065858,2,3
1689065860,2,4
1689065869,2,3
1689065875,2,2
1689065876,1,2
1689065880,1,3
1689065882,1,4
1689065885,1,3
1689065887,1,2
1689065889,7,2
1689065890,7,3
1689065892,7,4
1689065913,7,3
1689065921,7,4
1689065955,7,3
1689065960,7,2
1689065961,6,2
1689065969,7,2
1689065970,7,3
1689065972,7,4
1689065978,7,3
1689065988,7,4
1689066006,7,3
1689066008,7,2
1689066009,6,2
1689066015,1,1
1689066018,7,2
1689066021,7,3
1689066023,7,4
1689066077,7,3
1689066079,7,2
1689066080,1,2
1689066086,7,2
1689066087,7,3
1689066089,7,4
1689066232,7,3
1689066234,7,2
1689066241,7,3
1689066250,7,2
1689066253,6,2
1689066255,6,3
1689066257,6,4
1689066262,6,3
1689066264,6,2
1689066266,7,2
1689066267,7,3
1689066269,7,4
1689066271,7,3
1689066273,7,2
1689066274,6,2
1689066276,6,3
1689066278,6,4
1689066280,6,3
1689066282,6,2
1689066284,7,2
1689066285,7,3
1689066287,7,4
1689066293,7,3
1689066295,7,2
1689066296,6,2
1689066298,6,3
1689066300,6,4
1689066320,6,3
1689066322,6,2
1689066325,1,1
1689066328,7,2
1689066330,7,3
1689066332,7,4
1689066339,7,3
1689066341,7,2
1689066342,6,2
1689066345,6,3
1689066355,6,2
1689066358,1,2
1689066360,1,3
1689066362,1,4
1689066365,1,3
1689066367,1,2
1689066369,7,2
1689066370,7,3
1689066372,7,4
1689066394,7,3
1689066396,7,2
1689066397,1,2
1689066404,6,2
1689066420,6,1
1689066423,7,2
1689066425,7,3
1689066427,7,4
1689066437,7,3
1689066439,7,2
1689066440,1,2
1689066446,7,2
1689066447,7,3
1689066449,7,4
1689066454,7,3
1689066456,7,2
1689066457,1,2
1689066459,1,3
1689066463,1,2
1689066465,1,1
1689066466,6,1
1689066467,6,2
1689066472,6,1
1689066475,6,2
1689066479,6,3
1689066484,6,2
1689066486,7,2
1689066487,7,3
1689066489,7,4
1689066499,7,3
1689066501,7,2
1689066502,2,2
1689066508,7,2
1689066512,1,2
1689066517,1,3
1689066521,1,2
1689066526,7,2
1689066527,7,3
1689066529,7,4
1689066535,7,3
1689066545,7,4
1689066612,7,3
1689066614,7,2
1689066615,1,2
1689066617,1,3
1689066621,1,2
1689066623,1,1
1689066624,7,2
1689066626,7,3
1689066630,7,2
1689066631,1,2
1689066633,1,3
1689066635,1,4
1689066637,1,3
1689066639,1,2
1689066641,2,2
1689066642,2,3
1689066647,2,2
1689066648,1,2
1689066650,1,3
1689066652,1,4
1689066662,1,3
1689066664,1,2
1689066666,7,2
1689066667,7,3
1689066669,7,4
1689066671,7,3
1689066673,7,2
1689066674,1,2
1689066676,1,3
1689066678,1,4
1689066682,1,3
1689066684,1,2
1689066686,1,1
1689066687,2,1
1689066688,2,2
1689066694,1,1
1689066697,6,2
1689066699,6,3
1689066701,6,4
1689066705,6,3
1689066707,6,2
1689066708,1,2
1689066710,1,3
1689066712,1,4
1689066721,1,3
1689066723,1,2
1689066725,7,2
1689066728,7,3
1689066733,7,2
1689066734,1,2
1689066736,1,3
1689066738,1,2
1689066741,7,2
1689066743,7,3
1689066745,7,4
1689066758,7,3
1689066760,7,2
1689066761,1,2
1689066768,7,2
1689066769,7,3
1689066771,7,4
1689066775,7,3
1689066777,7,2
1689066778,1,2
1689066780,1,3
1689066782,1,2
1689066786,7,2
1689066787,7,3
1689066789,7,4
1689066800,7,3
1689066802,7,2
1689066803,1,2
1689066807,1,3
1689066814,1,4
1689066848,1,3
1689066850,1,2
1689066852,2,2
1689066853,2,3
1689066863,2,2
1689066866,1,2
1689066868,1,3
1689066871,1,4
1689066875,1,3
1689066877,1,2
1689066879,7,2
1689066880,7,3
1689066882,7,4
1689066884,7,3
1689066886,7,2
1689066887,1,2
1689066889,1,3
1689066891,1,4
1689066895,1,3
1689066897,1,2
1689066899,7,2
1689066900,7,3
1689066902,7,4
1689066910,7,3
1689066919,7,4
1689066933,7,3
1689066935,7,2
1689066942,7,3
1689066944,7,4
1689066950,7,3
1689066960,7,4
1689067088,7,3
1689067090,7,2
1689067091,1,2
1689067093,1,3
1689067097,1,2
1689067099,7,2
1689067100,7,3
1689067102,7,4
1689067174,7,3
1689067176,7,2
1689067177,1,2
1689067179,1,3
1689067181,1,4
1689067187,1,3
1689067189,1,2
1689067191,7,2
1689067192,7,3
1689067194,7,4
1689067223,7,3
1689067227,7,2
1689067228,1,2
