timestamp,value,body_position,quality_indicator
1689075677,4303,2,4
1689075681,260,2,4
1689075685,80,2,4
1689075689,74,2,4
1689075693,98,2,4
1689075697,75,2,4
1689075701,69,2,4
1689075705,2908,2,4
1689075709,1040,2,4
1689075713,396,2,4
1689075717,872,2,4
1689075721,106,2,4
1689075725,257,2,4
1689075729,107,2,4
1689075733,128,2,4
1689075737,495,2,4
1689075741,277,2,4
1689075745,1439,2,4
1689075749,318,2,4
1689075753,234,2,4
1689075757,72,2,4
1689075761,76,2,4
1689075765,177,2,4
1689075769,203,2,4
1689075773,846,2,4
1689075777,199,2,4
1689075781,272,2,4
1689075785,1520,2,4
1689075789,2591,2,4
1689075793,2487,2,4
1689075797,1964,2,4
1689075801,3452,2,4
1689075805,5563,2,4
1689075809,3025,2,4
1689075813,165,2,4
1689075817,254,2,4
1689075821,260,2,4
1689075825,305,2,4
1689075829,6712,2,4
1689075833,6629,2,4
1689075837,686,2,4
1689075841,301,2,4
1689075845,115,2,4
1689075849,645,2,4
1689075853,284,2,4
1689075857,237,2,4
1689075861,111,2,4
1689075865,228,2,4
1689075869,295,2,4
1689075873,312,2,4
1689075877,100,2,4
1689075881,62,2,4
1689075885,203,2,4
1689075889,375,2,4
1689075893,157,2,4
1689075897,342,2,4
1689075901,3799,2,4
1689075905,4413,2,4
1689075909,3383,2,4
1689075913,721,2,4
1689075917,907,2,4
1689075921,462,2,4
1689075925,251,2,4
1689075929,356,2,4
1689075933,244,2,4
1689075937,202,2,4
1689075941,572,2,4
1689075945,239,2,4
1689075949,2815,2,4
1689075953,321,2,4
1689075957,495,2,4
1689075961,4043,2,4
1689075965,3659,2,4
1689075969,295,2,4
1689075973,389,2,4
1689075977,2279,2,4
1689075981,120,2,4
1689075985,79,2,4
1689075989,112,2,4
1689075993,96,2,4
1689075997,2636,2,4
1689076001,1642,2,4
1689076005,148,2,4
1689076009,331,2,4
1689076013,669,2,4
1689076017,2022,2,4
1689076021,278,2,4
1689076025,165,2,4
1689076029,557,2,4
1689076033,98,2,4
1689076037,1862,2,4
1689076041,2594,2,4
1689076045,699,2,4
1689076049,1907,2,4
1689076053,1775,2,4
1689076057,2210,2,4
1689076061,3661,2,4
1689076065,2800,2,4
1689076069,572,2,4
1689076073,2300,2,4
1689076077,4467,2,4
1689076081,359,2,4
1689076085,4737,2,4
1689076089,1915,2,4
1689076093,1566,2,4
1689076097,3791,2,4
1689076101,659,2,4
1689076105,550,2,4
1689076109,427,2,4
1689076113,643,2,4
1689076117,3924,2,4
1689076121,59,2,4
1689076125,328,2,4
1689076129,652,2,4
1689076133,6681,2,4
1689076137,4722,2,4
1689076141,6458,2,4
1689076145,4719,2,4
1689076149,895,2,4
1689076153,120,2,4
1689076157,80,2,4
1689076161,1175,2,4
1689076165,573,2,4
1689076169,2600,2,4
1689076173,2226,2,4
1689076177,4325,2,4
1689076181,2857,2,4
1689076185,4255,2,4
1689076189,5264,2,4
1689076193,1473,2,4
1689076197,4610,2,4
1689076201,2094,2,4
1689076205,1939,2,4
1689076209,1361,2,4
1689076213,3917,2,4
1689076217,4389,2,4
1689076221,143,2,4
1689076225,239,2,4
1689076229,59,2,4
1689076233,132,2,4
1689076237,5971,2,4
1689076241,1792,2,4
1689076245,156,2,4
1689076249,2199,2,4
1689076253,3111,2,4
1689076257,3617,2,4
1689076261,161,2,4
1689076265,1025,2,4
1689076269,1407,2,4
1689076273,1175,2,4
1689076277,551,2,4
1689076281,793,2,4
1689076285,1254,2,4
1689076289,1419,2,4
1689076293,153,2,4
1689076297,1395,2,4
1689076301,5297,2,4
1689076305,3677,2,4
1689076309,360,2,4
1689076313,116,2,4
1689076317,219,2,4
1689076321,254,2,4
1689076325,752,2,4
1689076329,7427,2,4
1689076333,1591,2,4
1689076337,167,2,4
1689076341,76,2,4
1689076345,47,2,4
1689076349,54,2,4
1689076353,51,2,4
1689076357,2633,2,4
1689076361,4782,2,4
1689076365,309,2,4
1689076369,4594,2,4
1689076373,3999,2,4
1689076377,944,2,4
1689076381,460,2,4
1689076385,601,2,4
1689076389,2353,2,4
1689076393,147,2,4
1689076397,160,2,4
1689076401,248,2,4
1689076405,185,2,4
1689076409,3080,2,4
1689076413,1160,2,4
1689076417,2586,2,4
1689076421,853,2,4
1689076425,403,2,4
1689076429,319,2,4
1689076433,212,2,4
1689076437,3958,2,4
1689076441,942,2,4
1689076445,46,2,4
1689076449,676,2,4
1689076453,7487,2,4
1689076457,326,2,4
1689076461,4583,2,4
1689076465,185,2,4
1689076469,88,2,4
1689076473,1477,2,4
1689076477,1242,2,4
1689076481,634,2,4
1689076485,2952,2,4
1689076489,889,2,4
1689076493,798,2,4
1689076497,1409,2,4
1689076501,1461,2,4
1689076505,2170,2,4
1689076509,65,2,4
1689076513,768,2,4
1689076517,59,2,4
1689076521,32,2,4
1689076525,31,2,4
1689076529,47,2,4
1689076533,28,2,4
1689076537,6894,2,4
1689076541,635,2,4
1689076545,255,2,4
1689076549,247,2,4
1689076553,467,2,4
1689076557,661,2,4
1689076561,613,2,4
1689076565,629,2,4
1689076569,2201,2,4
1689076573,1766,2,4
1689076577,437,2,4
1689076581,547,2,4
1689076585,453,2,4
1689076589,398,2,4
1689076593,1394,2,4
1689076597,4732,2,4
1689076601,782,2,4
1689076605,3264,2,4
1689076609,5735,2,4
1689076613,1072,2,4
1689076617,128,2,4
1689076621,69,2,4
1689076625,176,2,4
1689076629,1617,2,4
1689076633,3060,2,4
1689076637,2174,2,4
1689076641,2642,2,4
1689076645,1324,2,4
1689076649,4041,2,4
1689076653,2754,2,4
1689076657,1956,2,4
1689076661,837,2,4
1689076665,432,2,4
1689076669,1796,2,4
1689076673,668,2,4
1689076677,422,2,4
1689076681,406,2,4
1689076685,5797,2,4
1689076689,795,2,4
1689076693,3661,2,4
1689076697,2019,2,4
1689076701,3410,2,4
1689076705,3127,2,4
1689076709,3844,2,4
1689076713,2791,2,4
1689076717,598,2,4
1689076721,243,2,4
1689076725,79,2,4
1689076729,523,2,4
1689076733,548,2,4
1689076737,440,2,4
1689076741,505,2,4
1689076745,555,2,4
1689076749,2090,2,4
1689076753,3820,2,4
1689076757,2267,2,4
1689076761,485,2,4
1689076765,456,2,4
1689076769,392,2,4
1689076773,147,2,4
1689076777,379,2,4
1689076781,824,2,4
1689076785,733,2,4
1689076789,634,2,4
1689076793,487,2,4
1689076797,3642,2,4
1689076801,4256,2,4
1689076805,1402,2,4
1689076809,229,2,4
1689076813,69,2,4
1689076817,90,2,4
1689076821,706,2,4
1689076825,879,2,4
1689076829,686,2,4
1689076833,429,2,4
1689076837,2739,2,4
1689076841,3726,2,4
1689076845,2496,2,4
1689076849,4263,2,4
1689076853,1894,2,4
1689076857,3059,2,4
1689076861,1634,2,4
1689076865,1803,2,4
1689076869,1363,2,4
1689076873,578,2,4
1689076877,211,2,4
1689076881,1669,2,4
1689076885,2933,2,4
1689076889,3145,2,4
1689076893,3046,2,4
1689076897,672,2,4
1689076901,391,2,4
1689076905,545,2,4
1689076909,256,2,4
1689076913,5325,2,4
1689076917,4441,2,4
1689076921,2496,2,4
1689076925,2887,2,4
1689076929,2979,2,4
1689076933,424,2,4
1689076937,1357,2,4
1689076941,1258,2,4
1689076945,788,2,4
1689076949,1014,2,4
1689076953,5418,2,4
1689076957,556,2,4
1689076961,909,2,4
1689076965,865,2,4
1689076969,1338,2,4
1689076973,1248,2,4
1689076977,1036,2,4
1689076981,1544,2,4
1689076985,378,2,4
1689076989,4150,2,4
1689076993,888,2,4
1689076997,871,2,4
1689077001,3081,2,4
1689077005,2247,2,4
1689077009,5546,2,4
1689077013,5149,2,4
1689077017,2878,2,4
1689077021,1200,2,4
1689077025,128,2,4
1689077029,232,2,4
1689077033,3238,2,4
1689077037,508,2,4
1689077041,1920,2,4
1689077045,251,2,4
1689077049,4062,2,4
1689077053,3614,2,4
1689077057,1034,2,4
1689077061,1918,2,4
1689077065,2440,2,4
1689077069,2649,2,4
1689077073,527,2,4
1689077077,2227,2,4
1689077081,2751,2,4
1689077085,5450,2,4
1689077089,3361,2,4
1689077093,1818,2,4
1689077097,1074,2,4
1689077101,1905,2,4
1689077105,3124,2,4
1689077109,2508,2,4
1689077113,1731,2,4
1689077117,3228,2,4
1689077121,1468,2,4
1689077125,316,2,4
1689077129,2859,2,4
1689077133,1860,2,4
1689077137,194,2,4
1689077141,321,2,4
1689077145,324,2,4
1689077149,278,2,4
1689077153,163,2,4
1689077157,607,2,4
1689077161,829,2,4
1689077165,883,2,4
1689077169,145,2,4
1689077173,1165,2,4
1689077177,6807,2,4
1689077181,5237,2,4
1689077185,2564,2,4
1689077189,5453,2,4
1689077193,1191,2,4
1689077197,161,2,4
1689077201,194,2,4
1689077205,178,2,4
1689077209,367,2,4
1689077213,338,2,4
1689077217,5625,2,4
1689077221,2569,2,4
1689077225,2329,2,4
1689077229,3882,2,4
1689077233,478,2,4
1689077237,1706,2,4
1689077241,510,2,4
1689077245,319,2,4
1689077249,1128,2,4
1689077253,2389,2,4
1689077257,7184,2,4
1689077261,2315,2,4
1689077265,2742,2,4
1689077269,2583,2,4
1689077273,2239,2,4
1689077277,1698,2,4
1689077281,2796,2,4
1689077285,4716,2,4
1689077289,326,2,4
1689077293,3218,2,4
1689077297,1637,2,4
1689077301,1410,2,4
1689077305,1159,2,4
1689077309,135,2,4
1689077313,190,2,4
1689077317,4893,2,4
1689077321,2220,2,4
1689077325,3154,2,4
1689077329,518,2,4
1689077333,2564,2,4
1689077337,822,2,4
1689077341,366,2,4
1689077345,2054,2,4
1689077349,1689,2,4
1689077353,367,2,4
1689077357,852,2,4
1689077361,527,2,4
1689077365,226,2,4
1689077369,609,2,4
1689077373,3956,2,4
1689077377,2982,2,4
1689077381,325,2,4
1689077385,1452,2,4
1689077389,4796,2,4
1689077393,3609,2,4
1689077397,1982,2,4
1689077401,454,2,4
1689077405,3288,2,4
1689077409,538,2,4
1689077413,431,2,4
1689077417,68,2,4
1689077421,4122,2,4
1689077425,1075,2,4
1689077429,327,2,4
1689077433,690,2,4
1689077437,411,2,4
1689077441,72,2,4
1689077445,368,2,4
1689077449,3985,2,4
1689077453,4348,2,4
1689077457,4057,2,4
1689077461,790,2,4
1689077465,4068,2,4
1689077469,4519,2,4
1689077473,1528,2,4
1689077477,2232,2,4
1689077481,2491,2,4
1689077485,5901,2,4
1689077489,6000,2,4
1689077493,2391,2,4
1689077497,2897,2,4
1689077501,5024,2,4
1689077505,3201,2,4
1689077509,3371,2,4
1689077513,2198,2,4
1689077517,6636,2,4
1689077521,2247,2,4
1689077525,660,2,4
1689077529,4278,2,4
1689077533,1259,2,4
1689077537,1360,2,4
1689077541,3802,2,4
1689077545,1629,2,4
1689077549,342,2,4
1689077553,68,2,4
1689077557,91,2,4
1689077561,83,2,4
1689077565,6101,2,4
1689077569,3515,2,4
1689077573,118,2,4
1689077577,50,2,4
1689077581,56,2,4
1689077585,4347,2,4
1689077589,590,2,4
1689077593,1887,2,4
1689077597,2189,2,4
1689077601,1107,2,4
1689077605,3365,2,4
1689077609,3841,2,4
1689077613,457,2,4
1689077617,624,2,4
1689077621,452,2,4
1689077625,751,2,4
1689077629,3561,2,4
1689077633,249,2,4
1689077637,3576,2,4
1689077641,3671,2,4
1689077645,128,2,4
1689077649,119,2,4
1689077653,1197,2,4
1689077657,2735,2,4
1689077661,359,2,4
1689077665,752,2,4
1689077669,646,2,4
1689077673,551,2,4
1689077677,347,2,4
1689077681,745,2,4
1689077685,150,2,4
1689077689,2863,2,4
1689077693,321,2,4
1689077697,98,2,4
1689077701,57,2,4
1689077705,1557,2,4
1689077709,511,2,4
1689077713,1504,2,4
1689077717,384,2,4
1689077721,347,2,4
1689077725,298,2,4
1689077729,674,2,4
1689077733,885,2,4
1689077737,782,2,4
1689077741,312,2,4
1689077745,4941,2,4
1689077749,4302,2,4
1689077753,2798,2,4
1689077757,300,2,4
1689077761,275,2,4
1689077765,597,2,4
1689077769,582,2,4
1689077773,193,2,4
1689077777,76,2,4
1689077781,39,2,4
1689077785,53,2,4
1689077789,82,2,4
1689077793,50,2,4
1689077797,266,2,4
1689077801,121,2,4
1689077805,175,2,4
1689077809,201,2,4
1689077813,454,2,4
1689077817,171,2,4
1689077821,364,2,4
1689077825,282,2,4
1689077829,322,2,4
1689077833,236,2,4
1689077837,220,2,4
1689077841,3802,2,4
1689077845,2491,2,4
1689077849,80,2,4
1689077853,211,2,4
1689077857,80,2,4
1689077861,3576,2,4
1689077865,1099,2,4
1689077869,6445,2,4
1689077873,666,2,4
1689077877,710,2,4
1689077881,918,2,4
1689077885,399,2,4
1689077889,307,2,4
1689077893,115,2,4
1689077897,4096,2,4
1689077901,339,2,4
1689077905,257,2,4
1689077909,63,2,4
1689077913,57,2,4
1689077917,60,2,4
1689077921,57,2,4
1689077925,58,2,4
1689077929,3151,2,4
1689077933,681,2,4
1689077937,448,2,4
1689077941,202,2,4
1689077945,529,2,4
1689077949,2939,2,4
1689077953,470,2,4
1689077957,1262,2,4
1689077961,966,2,4
1689077965,1250,2,4
1689077969,240,2,4
1689077973,394,2,4
1689077977,192,2,4
1689077981,6051,2,4
1689077985,2876,2,4
1689077989,4525,2,4
1689077993,3767,2,4
1689077997,2073,2,4
1689078001,3732,2,4
1689078005,3456,2,4
1689078009,137,2,4
1689078013,108,2,4
1689078017,4708,2,4
1689078021,1441,2,4
1689078025,551,2,4
1689078029,2102,2,4
1689078033,2782,2,4
1689078037,2946,2,4
1689078041,1359,2,4
1689078045,1347,2,4
1689078049,1485,2,4
1689078053,6304,2,4
1689078057,3585,2,4
1689078061,4164,2,4
1689078065,1490,2,4
1689078069,3461,2,4
1689078073,5319,2,4
1689078077,4287,2,4
1689078081,2195,2,4
1689078085,297,2,4
1689078089,133,2,4
1689078093,210,2,4
1689078097,173,2,4
1689078101,168,2,4
1689078105,1053,2,4
1689078109,628,2,4
1689078113,406,2,4
1689078117,4349,2,4
1689078121,2445,2,4
1689078125,523,2,4
1689078129,1721,2,4
1689078133,1849,2,4
1689078137,2585,2,4
1689078141,5911,2,4
1689078145,3164,2,4
1689078149,893,2,4
1689078153,419,2,4
1689078157,258,2,4
1689078161,185,2,4
1689078165,2377,2,4
1689078169,801,2,4
1689078173,7467,2,4
1689078177,2824,2,4
1689078181,957,2,4
1689078185,825,2,4
1689078189,1300,2,4
1689078193,8914,2,4
1689078197,434,2,4
1689078201,649,2,4
1689078205,470,2,4
1689078209,2600,2,4
1689078213,2526,2,4
1689078217,8782,2,4
1689078221,4428,2,4
1689078225,4052,2,4
1689078229,359,2,4
1689078233,490,2,4
1689078237,329,2,4
1689078241,107,2,4
1689078245,112,2,4
1689078249,3535,2,4
1689078253,293,2,4
1689078257,530,2,4
1689078261,396,2,4
1689078265,175,2,4
1689078269,257,2,4
1689078273,211,2,4
1689078277,164,2,4
1689078281,191,2,4
1689078285,3716,2,4
1689078289,1100,2,4
1689078293,166,2,4
1689078297,4421,2,4
1689078301,3875,2,4
1689078305,363,2,4
1689078309,4217,2,4
1689078313,2555,2,4
1689078317,377,2,4
1689078321,148,2,4
1689078325,3428,2,4
1689078329,1695,2,4
1689078333,1834,2,4
1689078337,382,2,4
1689078341,282,2,4
1689078345,2460,2,4
1689078349,176,2,4
1689078353,3396,2,4
1689078357,2074,2,4
1689078361,723,2,4
1689078365,877,2,4
1689078369,934,2,4
1689078373,3356,2,4
1689078377,506,2,4
1689078381,363,2,4
1689078385,127,2,4
1689078389,180,2,4
1689078393,109,2,4
1689078397,3511,2,4
1689078401,3800,2,4
1689078405,860,2,4
1689078409,3381,2,4
1689078413,2046,2,4
1689078417,4634,2,4
1689078421,1289,2,4
1689078425,1214,2,4
1689078429,597,2,4
1689078433,907,2,4
1689078437,577,2,4
1689078441,265,2,4
1689078445,103,2,4
1689078449,907,2,4
1689078453,432,2,4
1689078457,100,2,4
1689078461,601,2,4
1689078465,320,2,4
1689078469,614,2,4
1689078473,460,2,4
1689078477,2505,2,4
1689078481,2911,2,4
1689078485,215,2,4
1689078489,6422,2,4
1689078493,1690,2,4
1689078497,910,2,4
1689078501,2369,2,4
1689078505,3302,2,4
1689078509,458,2,4
1689078513,3261,2,4
1689078517,3308,2,4
1689078521,3846,2,4
1689078525,3091,2,4
1689078529,3882,2,4
1689078533,2888,2,4
1689078537,878,2,4
1689078541,1422,2,4
1689078545,3180,2,4
1689078549,2844,2,4
1689078553,6358,2,4
1689078557,354,2,4
1689078561,84,2,4
1689078565,4404,2,4
1689078569,148,2,4
1689078573,195,2,4
1689078577,618,2,4
1689078581,153,2,4
1689078585,551,2,4
1689078589,1885,2,4
1689078593,341,2,4
1689078597,238,2,4
1689078601,4182,2,4
1689078605,3456,2,4
1689078609,902,2,4
1689078613,191,2,4
1689078617,4254,2,4
1689078621,2275,2,4
1689078625,566,2,4
1689078629,246,2,4
1689078633,2230,2,4
1689078637,3181,2,4
1689078641,390,2,4
1689078645,9136,2,4
1689078649,5182,2,4
1689078653,3224,2,4
1689078657,163,2,4
1689078661,274,2,4
1689078665,1284,2,4
1689078669,335,2,4
1689078673,4834,2,4
1689078677,852,2,4
1689078681,76,2,4
1689078685,227,2,4
1689078689,3541,2,4
1689078693,216,2,4
1689078697,127,2,4
1689078701,2860,2,4
1689078705,2688,2,4
1689078709,5330,2,4
1689078713,4595,2,4
1689078717,4297,2,4
1689078721,450,2,4
1689078725,869,2,4
1689078729,1200,2,4
1689078733,271,2,4
1689078737,235,2,4
1689078741,8813,2,4
1689078745,2630,2,4
1689078749,3716,2,4
1689078753,1088,2,4
1689078757,197,2,4
1689078761,3627,2,4
1689078765,691,2,4
1689078769,1010,2,4
1689078773,3704,2,4
1689078777,6579,2,4
1689078781,5240,2,4
1689078785,400,2,4
1689078789,391,2,4
1689078793,639,2,4
1689078797,370,2,4
1689078801,462,2,4
1689078805,1244,2,4
1689078809,649,2,4
1689078813,579,2,4
1689078817,447,2,4
1689078821,1358,2,4
1689078825,969,2,4
1689078829,109,2,4
1689078833,495,2,4
1689078837,3516,2,4
1689078841,326,2,4
1689078845,909,2,4
1689078849,180,2,4
1689078853,3046,2,4
1689078857,1245,2,4
1689078861,3576,2,4
1689078865,1590,2,4
1689078869,1255,2,4
1689078873,3724,2,4
1689078877,7210,2,4
1689078881,287,2,4
1689078885,294,2,4
1689078889,3121,2,4
1689078893,1443,2,4
1689078897,5658,2,4
1689078901,887,2,4
1689078905,552,2,4
1689078909,665,2,4
1689078913,228,2,4
1689078917,322,2,4
1689078921,4749,2,4
1689078925,474,2,4
1689078929,2248,2,4
1689078933,679,2,4
1689078937,447,2,4
1689078941,610,2,4
1689078945,2649,2,4
1689078949,1593,2,4
1689078953,79,2,4
1689078957,52,2,4
1689078961,6537,2,4
1689078965,5496,2,4
1689078969,8772,2,4
1689078973,64,2,4
1689078977,34,2,4
1689078981,38,2,4
1689078985,31,2,4
1689078989,141,2,4
1689078993,83,2,4
1689078997,791,2,4
1689079001,3631,2,4
1689079005,2662,2,4
1689079009,534,2,4
1689079013,241,2,4
1689079017,624,2,4
1689079021,264,2,4
1689079025,259,2,4
1689079029,422,2,4
1689079033,4298,2,4
1689079037,11625,2,4
1689079041,698,2,4
1689079045,114,2,4
1689079049,1208,2,4
1689079053,1393,2,4
1689079057,2386,2,4
1689079061,2573,2,4
1689079065,1974,2,4
1689079069,662,2,4
1689079073,3482,2,4
1689079077,1301,2,4
1689079081,2339,2,4
1689079085,4657,2,4
1689079089,323,2,4
1689079093,1225,2,4
1689079097,5267,2,4
1689079101,5908,2,4
1689079105,7176,2,4
1689079109,2067,2,4
1689079113,833,2,4
1689079117,617,2,4
1689079121,534,2,4
1689079125,292,2,4
1689079129,675,2,4
1689079133,2812,2,4
1689079137,445,2,4
1689079141,906,2,4
1689079145,422,2,4
1689079149,479,2,4
1689079153,450,2,4
1689079157,386,2,4
1689079161,2978,2,4
1689079165,10135,2,4
1689079169,13740,2,4
1689079173,24129,2,4
1689079177,7213,2,4
1689079181,11670,2,4
1689079185,8622,2,4
1689079189,8060,2,4
1689079193,12607,2,4
1689079197,10570,2,4
1689079201,6828,2,4
1689079205,953,2,4
1689079209,280,2,4
1689079213,3729,2,4
1689079217,1373,2,4
1689079221,614,2,4
1689079225,575,2,4
1689079229,669,2,4
1689079233,1833,2,4
1689079237,894,2,4
1689079241,979,2,4
1689079245,2546,2,4
1689079249,558,2,4
1689079253,184,2,4
1689079257,514,2,4
1689079261,721,2,4
1689079265,453,2,4
1689079269,1002,2,4
1689079273,1017,2,4
1689079277,9587,2,4
1689079281,7480,2,4
1689079285,4163,2,4
1689079289,6176,2,4
1689079293,7880,2,4
1689079297,12954,2,4
1689079301,11933,2,4
1689079305,9903,2,4
1689079309,4765,2,4
1689079313,5576,2,4
1689079317,10099,2,4
1689079321,11785,2,4
1689079325,3891,2,4
1689079329,14807,2,4
1689079333,9074,2,4
1689079337,9346,2,4
1689079341,14787,2,4
1689079345,19421,2,4
1689079349,6639,2,4
1689079353,8179,2,4
1689079357,13891,2,4
1689079361,8770,2,4
1689079365,5703,2,4
1689079369,816,2,4
1689079373,654,2,4
1689079377,618,2,4
1689079381,597,2,4
1689079385,896,2,4
1689079389,1250,2,4
1689079393,7354,2,4
1689079397,8350,2,4
1689079401,7975,2,4
1689079405,7898,2,4
1689079409,3602,2,4
1689079413,4371,2,4
1689079417,532,2,4
1689079421,726,2,4
1689079425,3299,2,4
1689079429,820,2,4
1689079433,2825,2,4
1689079437,9281,2,4
1689079441,8284,2,4
1689079445,9828,2,4
1689079449,7026,2,4
1689079453,8005,2,4
1689079457,7159,2,4
1689079461,5028,2,4
1689079465,5530,2,4
1689079469,4407,2,4
1689079473,7374,2,4
1689079477,8545,2,4
1689079481,10214,2,4
1689079485,3997,2,4
1689079489,3115,2,4
1689079493,4089,2,4
1689079497,4663,2,4
1689079501,4546,2,4
1689079505,3743,2,4
1689079509,7470,2,4
1689079513,1983,2,4
1689079517,367,2,4
1689079521,454,2,4
1689079525,216,2,4
1689079529,5530,2,4
1689079533,4496,2,4
1689079537,4355,2,4
1689079541,5332,2,4
1689079545,8990,2,4
1689079549,8092,2,4
1689079553,5760,2,4
1689079557,9719,2,4
1689079561,7011,2,4
1689079565,7047,2,4
1689079569,2409,2,4
1689079573,169,2,4
1689079577,1060,2,4
1689079581,1562,2,4
1689079585,314,2,4
1689079589,3515,2,4
1689079593,3719,2,4
1689079597,3170,2,4
1689079601,3318,2,4
1689079605,1085,2,4
1689079609,842,2,4
1689079613,766,2,4
1689079617,630,2,4
1689079621,2653,2,4
1689079625,2723,2,4
1689079629,2565,2,4
1689079633,1714,2,4
1689079637,1434,2,4
1689079641,2316,2,4
1689079645,1198,2,4
1689079649,1690,2,4
1689079653,1533,2,4
1689079657,2446,2,4
1689079661,2548,2,4
1689079665,1994,2,4
1689079669,1679,2,4
1689079673,2314,2,4
1689079677,1507,2,4
1689079681,2395,2,4
1689079685,2568,2,4
1689079689,1862,2,4
1689079693,1527,2,4
1689079697,1072,2,4
1689079701,2345,2,4
1689079705,3275,2,4
1689079709,2774,2,4
1689079713,1176,2,4
1689079717,936,2,4
1689079721,2056,2,4
1689079725,4274,2,4
1689079729,1923,2,4
1689079733,4237,2,4
1689079737,2645,2,4
1689079741,2447,2,4
1689079745,2246,2,4
1689079749,2495,2,4
1689079753,1591,2,4
1689079757,1738,2,4
1689079761,2061,2,4
1689079765,1119,2,4
1689079769,2030,2,4
1689079773,1522,2,4
1689079777,1416,2,4
1689079781,3601,2,4
1689079785,1272,2,4
1689079789,1093,2,4
1689079793,2048,2,4
1689079797,1920,2,4
1689079801,1395,2,4
1689079805,1307,2,4
1689079809,1521,2,4
1689079813,1807,2,4
1689079817,6893,2,4
1689079821,2138,2,4
1689079825,2252,2,4
1689079829,2179,2,4
1689079833,2208,2,4
1689079837,1620,2,4
1689079841,1850,2,4
1689079845,1737,2,4
1689079849,848,2,4
1689079853,2003,2,4
1689079857,3093,2,4
1689079861,991,2,4
1689079865,1642,2,4
1689079869,484,2,4
1689079873,1367,2,4
1689079877,200,2,4
1689079881,183,2,4
1689079885,226,2,4
1689079889,1027,2,4
1689079893,3671,2,4
1689079897,2370,2,4
1689079901,2240,2,4
1689079905,2104,2,4
1689079909,2096,2,4
1689079913,3785,2,4
1689079917,2205,2,4
1689079921,254,2,4
1689079925,194,2,4
1689079929,102,2,4
1689079933,3493,2,4
1689079937,468,2,4
1689079941,607,2,4
1689079945,721,2,4
1689079949,311,2,4
1689079953,110,2,4
1689079957,168,2,4
1689079961,116,2,4
1689079965,166,2,4
1689079969,106,2,4
1689079973,114,2,4
1689079977,125,2,4
1689079981,135,2,4
1689079985,461,2,4
1689079989,665,2,4
1689079993,324,2,4
1689079997,3597,2,4
1689080001,3814,2,4
1689080005,1690,2,4
1689080009,3412,2,4
1689080013,508,2,4
1689080017,706,2,4
1689080021,524,2,4
1689080025,244,2,4
1689080029,3733,2,4
1689080033,1522,2,4
1689080037,1631,2,4
1689080041,611,2,4
1689080045,1629,2,4
1689080049,239,2,4
1689080053,57,2,4
1689080057,88,2,4
1689080061,552,2,4
1689080065,2436,2,4
1689080069,398,2,4
1689080073,3401,2,4
1689080077,2381,2,4
1689080081,1101,2,4
1689080085,132,2,4
1689080089,40,2,4
1689080093,31,2,4
1689080097,342,2,4
1689080101,72,2,4
1689080105,66,2,4
1689080109,129,2,4
1689080113,81,2,4
1689080117,48,2,4
1689080121,42,2,4
1689080125,45,2,4
1689080129,62,2,4
1689080133,62,2,4
1689080137,152,2,4
1689080141,498,2,4
1689080145,3169,2,4
1689080149,3815,2,4
1689080153,631,2,4
1689080157,152,2,4
1689080161,172,2,4
1689080165,69,2,4
1689080169,35,2,4
1689080173,52,2,4
1689080177,46,2,4
1689080181,44,2,4
1689080185,34,2,4
1689080189,46,2,4
1689080193,41,2,4
1689080197,1128,2,4
1689080201,248,2,4
1689080205,133,2,4
1689080209,280,2,4
1689080213,391,2,4
1689080217,625,2,4
1689080221,1041,2,4
1689080225,4727,2,4
1689080229,192,2,4
1689080233,1525,2,4
1689080237,644,2,4
1689080241,3212,2,4
1689080245,6347,2,4
1689080249,7032,2,4
1689080253,8915,2,4
1689080257,10061,2,4
1689080261,7374,2,4
1689080265,6267,2,4
1689080269,8890,2,4
1689080273,9074,2,4
1689080277,12421,2,4
1689080281,4157,2,4
1689080285,4039,2,4
1689080289,2449,2,4
1689080293,5179,2,4
1689080297,2954,2,4
1689080301,3755,2,4
1689080305,755,2,4
1689080309,398,2,4
1689080313,1960,2,4
1689080317,2656,2,4
1689080321,5594,2,4
1689080325,4536,2,4
1689080329,6870,2,4
1689080333,1845,2,4
1689080337,1941,2,4
1689080341,6602,2,4
1689080345,10483,2,4
1689080349,8333,2,4
1689080353,8030,2,4
1689080357,6853,2,4
1689080361,4893,2,4
1689080365,203,2,4
1689080369,154,2,4
1689080373,114,2,4
1689080377,200,2,4
1689080381,1241,2,4
1689080385,2169,2,4
1689080389,925,2,4
1689080393,438,2,4
1689080397,660,2,4
1689080401,526,2,4
1689080405,992,2,4
1689080409,2374,2,4
1689080413,5803,2,4
1689080417,3694,2,4
1689080421,2180,2,4
1689080425,7672,2,4
1689080429,7383,2,4
1689080433,7628,2,4
1689080437,7584,2,4
1689080441,10329,2,4
1689080445,8302,2,4
1689080449,7844,2,4
1689080453,8879,2,4
1689080457,7585,2,4
1689080461,6116,2,4
1689080465,6307,2,4
1689080469,5997,2,4
1689080473,1766,2,4
1689080477,8944,2,4
1689080481,5995,2,4
1689080485,3353,2,4
1689080489,3690,2,4
1689080493,7783,2,4
1689080497,3942,2,4
1689080501,6575,2,4
1689080505,1989,2,4
1689080509,2478,2,4
1689080513,322,2,4
1689080517,3755,2,4
1689080521,6393,2,4
