timestamp_unix,timestamp_iso,participant_full_id,temperature_celsius,missing_value_reason
1673183460000,2023-01-08T13:11:00Z,101-1-1-0004,28.48,
1673183520000,2023-01-08T13:12:00Z,101-1-1-0004,28.54,
1673183580000,2023-01-08T13:13:00Z,101-1-1-0004,28.53,
1673183640000,2023-01-08T13:14:00Z,101-1-1-0004,28.4,
1673183700000,2023-01-08T13:15:00Z,101-1-1-0004,28.31,
1673183760000,2023-01-08T13:16:00Z,101-1-1-0004,28.28,
1673183820000,2023-01-08T13:17:00Z,101-1-1-0004,28.33,
1673183880000,2023-01-08T13:18:00Z,101-1-1-0004,28.37,
1673183940000,2023-01-08T13:19:00Z,101-1-1-0004,28.44,
1673184000000,2023-01-08T13:20:00Z,101-1-1-0004,28.53,
1673184060000,2023-01-08T13:21:00Z,101-1-1-0004,28.57,
1673184120000,2023-01-08T13:22:00Z,101-1-1-0004,28.66,
1673184180000,2023-01-08T13:23:00Z,101-1-1-0004,28.73,
1673184240000,2023-01-08T13:24:00Z,101-1-1-0004,28.77,
1673184300000,2023-01-08T13:25:00Z,101-1-1-0004,28.81,
1673184360000,2023-01-08T13:26:00Z,101-1-1-0004,28.85,
1673184420000,2023-01-08T13:27:00Z,101-1-1-0004,28.89,
1673184480000,2023-01-08T13:28:00Z,101-1-1-0004,29.09,
1673184540000,2023-01-08T13:29:00Z,101-1-1-0004,29.14,
1673184600000,2023-01-08T13:30:00Z,101-1-1-0004,29.14,
1673184660000,2023-01-08T13:31:00Z,101-1-1-0004,29.23,
1673184720000,2023-01-08T13:32:00Z,101-1-1-0004,29.32,
1673184780000,2023-01-08T13:33:00Z,101-1-1-0004,29.36,
1673184840000,2023-01-08T13:34:00Z,101-1-1-0004,29.34,
1673184900000,2023-01-08T13:35:00Z,101-1-1-0004,29.19,
1673184960000,2023-01-08T13:36:00Z,101-1-1-0004,29.07,
1673185020000,2023-01-08T13:37:00Z,101-1-1-0004,28.92,
1673185080000,2023-01-08T13:38:00Z,101-1-1-0004,28.82,
1673185140000,2023-01-08T13:39:00Z,101-1-1-0004,28.72,
1673185200000,2023-01-08T13:40:00Z,101-1-1-0004,28.67,
1673185260000,2023-01-08T13:41:00Z,101-1-1-0004,28.57,
1673185320000,2023-01-08T13:42:00Z,101-1-1-0004,28.57,
1673185380000,2023-01-08T13:43:00Z,101-1-1-0004,28.52,
1673185440000,2023-01-08T13:44:00Z,101-1-1-0004,28.49,
1673185500000,2023-01-08T13:45:00Z,101-1-1-0004,28.46,
1673185560000,2023-01-08T13:46:00Z,101-1-1-0004,28.35,
1673185620000,2023-01-08T13:47:00Z,101-1-1-0004,28.23,
1673185680000,2023-01-08T13:48:00Z,101-1-1-0004,28.14,
1673185740000,2023-01-08T13:49:00Z,101-1-1-0004,28.08,
1673185800000,2023-01-08T13:50:00Z,101-1-1-0004,28.11,
1673185860000,2023-01-08T13:51:00Z,101-1-1-0004,28.16,
1673185920000,2023-01-08T13:52:00Z,101-1-1-0004,28.13,
1673185980000,2023-01-08T13:53:00Z,101-1-1-0004,28.19,
1673186040000,2023-01-08T13:54:00Z,101-1-1-0004,28.21,
1673186100000,2023-01-08T13:55:00Z,101-1-1-0004,28.15,
1673186160000,2023-01-08T13:56:00Z,101-1-1-0004,28.16,
1673186220000,2023-01-08T13:57:00Z,101-1-1-0004,28.2,
1673186280000,2023-01-08T13:58:00Z,101-1-1-0004,28.16,
1673186340000,2023-01-08T13:59:00Z,101-1-1-0004,28.2,
1673186400000,2023-01-08T14:00:00Z,101-1-1-0004,28.17,
1673186460000,2023-01-08T14:01:00Z,101-1-1-0004,28.14,
1673186520000,2023-01-08T14:02:00Z,101-1-1-0004,28.07,
1673186580000,2023-01-08T14:03:00Z,101-1-1-0004,27.99,
1673186640000,2023-01-08T14:04:00Z,101-1-1-0004,27.92,
1673186700000,2023-01-08T14:05:00Z,101-1-1-0004,27.83,
1673186760000,2023-01-08T14:06:00Z,101-1-1-0004,27.71,
1673186820000,2023-01-08T14:07:00Z,101-1-1-0004,27.59,
1673186880000,2023-01-08T14:08:00Z,101-1-1-0004,27.49,
1673186940000,2023-01-08T14:09:00Z,101-1-1-0004,27.43,
1673187000000,2023-01-08T14:10:00Z,101-1-1-0004,27.4,
1673187060000,2023-01-08T14:11:00Z,101-1-1-0004,27.31,
1673187120000,2023-01-08T14:12:00Z,101-1-1-0004,27.29,
1673187180000,2023-01-08T14:13:00Z,101-1-1-0004,27.3,
1673187240000,2023-01-08T14:14:00Z,101-1-1-0004,27.32,
1673187300000,2023-01-08T14:15:00Z,101-1-1-0004,27.37,
1673187360000,2023-01-08T14:16:00Z,101-1-1-0004,27.41,
1673187420000,2023-01-08T14:17:00Z,101-1-1-0004,27.36,
1673187480000,2023-01-08T14:18:00Z,101-1-1-0004,27.32,
1673187540000,2023-01-08T14:19:00Z,101-1-1-0004,27.31,
1673187600000,2023-01-08T14:20:00Z,101-1-1-0004,27.32,
1673187660000,2023-01-08T14:21:00Z,101-1-1-0004,27.26,
1673187720000,2023-01-08T14:22:00Z,101-1-1-0004,27.24,
1673187780000,2023-01-08T14:23:00Z,101-1-1-0004,27.21,
1673187840000,2023-01-08T14:24:00Z,101-1-1-0004,27.24,
1673187900000,2023-01-08T14:25:00Z,101-1-1-0004,27.17,
1673187960000,2023-01-08T14:26:00Z,101-1-1-0004,27.18,
1673188020000,2023-01-08T14:27:00Z,101-1-1-0004,27.2,
1673188080000,2023-01-08T14:28:00Z,101-1-1-0004,27.22,
1673188140000,2023-01-08T14:29:00Z,101-1-1-0004,27.26,
1673188200000,2023-01-08T14:30:00Z,101-1-1-0004,27.29,
1673188260000,2023-01-08T14:31:00Z,101-1-1-0004,27.33,
1673188320000,2023-01-08T14:32:00Z,101-1-1-0004,27.38,
1673188380000,2023-01-08T14:33:00Z,101-1-1-0004,27.47,
1673188440000,2023-01-08T14:34:00Z,101-1-1-0004,27.59,
1673188500000,2023-01-08T14:35:00Z,101-1-1-0004,27.65,
1673188560000,2023-01-08T14:36:00Z,101-1-1-0004,27.65,
1673188620000,2023-01-08T14:37:00Z,101-1-1-0004,,device_not_recording
1673188680000,2023-01-08T14:38:00Z,101-1-1-0004,,device_not_recording
1673188740000,2023-01-08T14:39:00Z,101-1-1-0004,27.51,
1673188800000,2023-01-08T14:40:00Z,101-1-1-0004,27.51,
1673188860000,2023-01-08T14:41:00Z,101-1-1-0004,27.55,
1673188920000,2023-01-08T14:42:00Z,101-1-1-0004,27.63,
1673188980000,2023-01-08T14:43:00Z,101-1-1-0004,27.68,
1673189040000,2023-01-08T14:44:00Z,101-1-1-0004,27.74,
1673189100000,2023-01-08T14:45:00Z,101-1-1-0004,27.83,
1673189160000,2023-01-08T14:46:00Z,101-1-1-0004,27.92,
1673189220000,2023-01-08T14:47:00Z,101-1-1-0004,28.01,
1673189280000,2023-01-08T14:48:00Z,101-1-1-0004,28.11,
1673189340000,2023-01-08T14:49:00Z,101-1-1-0004,28.15,
1673189400000,2023-01-08T14:50:00Z,101-1-1-0004,28.2,
1673189460000,2023-01-08T14:51:00Z,101-1-1-0004,28.17,
1673189520000,2023-01-08T14:52:00Z,101-1-1-0004,28.05,
1673189580000,2023-01-08T14:53:00Z,101-1-1-0004,28.04,
1673189640000,2023-01-08T14:54:00Z,101-1-1-0004,28.02,
1673189700000,2023-01-08T14:55:00Z,101-1-1-0004,28.1,
1673189760000,2023-01-08T14:56:00Z,101-1-1-0004,28.19,
1673189820000,2023-01-08T14:57:00Z,101-1-1-0004,28.27,
1673189880000,2023-01-08T14:58:00Z,101-1-1-0004,28.32,
1673189940000,2023-01-08T14:59:00Z,101-1-1-0004,28.37,
1673190000000,2023-01-08T15:00:00Z,101-1-1-0004,28.48,
1673190060000,2023-01-08T15:01:00Z,101-1-1-0004,28.56,
1673190120000,2023-01-08T15:02:00Z,101-1-1-0004,28.65,
1673190180000,2023-01-08T15:03:00Z,101-1-1-0004,28.77,
1673190240000,2023-01-08T15:04:00Z,101-1-1-0004,28.78,
1673190300000,2023-01-08T15:05:00Z,101-1-1-0004,28.7,
1673190360000,2023-01-08T15:06:00Z,101-1-1-0004,,device_not_recording
1673190420000,2023-01-08T15:07:00Z,101-1-1-0004,28.68,
1673190480000,2023-01-08T15:08:00Z,101-1-1-0004,28.67,
1673190540000,2023-01-08T15:09:00Z,101-1-1-0004,,device_not_recording
1673190600000,2023-01-08T15:10:00Z,101-1-1-0004,,device_not_recording
1673190660000,2023-01-08T15:11:00Z,101-1-1-0004,,device_not_recording
1673190720000,2023-01-08T15:12:00Z,101-1-1-0004,,device_not_recording
1673190780000,2023-01-08T15:13:00Z,101-1-1-0004,,device_not_recording
1673190840000,2023-01-08T15:14:00Z,101-1-1-0004,,device_not_recording
1673190900000,2023-01-08T15:15:00Z,101-1-1-0004,,device_not_recording
1673190960000,2023-01-08T15:16:00Z,101-1-1-0004,,device_not_recording
1673191020000,2023-01-08T15:17:00Z,101-1-1-0004,,device_not_recording
1673191080000,2023-01-08T15:18:00Z,101-1-1-0004,,device_not_recording
1673191140000,2023-01-08T15:19:00Z,101-1-1-0004,,device_not_recording
1673191200000,2023-01-08T15:20:00Z,101-1-1-0004,,device_not_recording
1673191260000,2023-01-08T15:21:00Z,101-1-1-0004,,device_not_recording
1673191320000,2023-01-08T15:22:00Z,101-1-1-0004,,device_not_recording
1673191380000,2023-01-08T15:23:00Z,101-1-1-0004,,device_not_recording
1673191440000,2023-01-08T15:24:00Z,101-1-1-0004,,device_not_recording
1673191500000,2023-01-08T15:25:00Z,101-1-1-0004,,device_not_recording
1673191560000,2023-01-08T15:26:00Z,101-1-1-0004,,device_not_recording
1673191620000,2023-01-08T15:27:00Z,101-1-1-0004,,device_not_recording
1673191680000,2023-01-08T15:28:00Z,101-1-1-0004,,device_not_recording
1673191740000,2023-01-08T15:29:00Z,101-1-1-0004,,device_not_recording
1673191800000,2023-01-08T15:30:00Z,101-1-1-0004,,device_not_recording
1673191860000,2023-01-08T15:31:00Z,101-1-1-0004,,device_not_recording
1673191920000,2023-01-08T15:32:00Z,101-1-1-0004,,device_not_recording
1673191980000,2023-01-08T15:33:00Z,101-1-1-0004,,device_not_recording
1673192040000,2023-01-08T15:34:00Z,101-1-1-0004,,device_not_recording
1673192100000,2023-01-08T15:35:00Z,101-1-1-0004,,device_not_recording
1673192160000,2023-01-08T15:36:00Z,101-1-1-0004,,device_not_recording
1673192220000,2023-01-08T15:37:00Z,101-1-1-0004,,device_not_recording
1673192280000,2023-01-08T15:38:00Z,101-1-1-0004,,device_not_recording
1673192340000,2023-01-08T15:39:00Z,101-1-1-0004,,device_not_recording
1673192400000,2023-01-08T15:40:00Z,101-1-1-0004,,device_not_recording
1673192460000,2023-01-08T15:41:00Z,101-1-1-0004,,device_not_recording
1673192520000,2023-01-08T15:42:00Z,101-1-1-0004,,device_not_recording
1673192580000,2023-01-08T15:43:00Z,101-1-1-0004,,device_not_recording
1673192640000,2023-01-08T15:44:00Z,101-1-1-0004,,device_not_recording
1673192700000,2023-01-08T15:45:00Z,101-1-1-0004,,device_not_recording
1673192760000,2023-01-08T15:46:00Z,101-1-1-0004,,device_not_recording
1673192820000,2023-01-08T15:47:00Z,101-1-1-0004,,device_not_recording
1673192880000,2023-01-08T15:48:00Z,101-1-1-0004,,device_not_recording
1673192940000,2023-01-08T15:49:00Z,101-1-1-0004,,device_not_recording
1673193000000,2023-01-08T15:50:00Z,101-1-1-0004,,device_not_recording
1673193060000,2023-01-08T15:51:00Z,101-1-1-0004,,device_not_recording
1673193120000,2023-01-08T15:52:00Z,101-1-1-0004,,device_not_recording
1673193180000,2023-01-08T15:53:00Z,101-1-1-0004,,device_not_recording
1673193240000,2023-01-08T15:54:00Z,101-1-1-0004,,device_not_recording
1673193300000,2023-01-08T15:55:00Z,101-1-1-0004,,device_not_recording
1673193360000,2023-01-08T15:56:00Z,101-1-1-0004,,device_not_recording
1673193420000,2023-01-08T15:57:00Z,101-1-1-0004,,device_not_recording
1673193480000,2023-01-08T15:58:00Z,101-1-1-0004,,device_not_recording
1673193540000,2023-01-08T15:59:00Z,101-1-1-0004,,device_not_recording
1673193600000,2023-01-08T16:00:00Z,101-1-1-0004,,device_not_recording
1673193660000,2023-01-08T16:01:00Z,101-1-1-0004,,device_not_recording
1673193720000,2023-01-08T16:02:00Z,101-1-1-0004,,device_not_recording
1673193780000,2023-01-08T16:03:00Z,101-1-1-0004,,device_not_recording
1673193840000,2023-01-08T16:04:00Z,101-1-1-0004,,device_not_recording
1673193900000,2023-01-08T16:05:00Z,101-1-1-0004,,device_not_recording
1673193960000,2023-01-08T16:06:00Z,101-1-1-0004,,device_not_recording
1673194020000,2023-01-08T16:07:00Z,101-1-1-0004,,device_not_recording
1673194080000,2023-01-08T16:08:00Z,101-1-1-0004,,device_not_recording
1673194140000,2023-01-08T16:09:00Z,101-1-1-0004,,device_not_recording
1673194200000,2023-01-08T16:10:00Z,101-1-1-0004,,device_not_recording
1673194260000,2023-01-08T16:11:00Z,101-1-1-0004,,device_not_recording
1673194320000,2023-01-08T16:12:00Z,101-1-1-0004,,device_not_recording
1673194380000,2023-01-08T16:13:00Z,101-1-1-0004,,device_not_recording
1673194440000,2023-01-08T16:14:00Z,101-1-1-0004,,device_not_recording
1673194500000,2023-01-08T16:15:00Z,101-1-1-0004,,device_not_recording
1673194560000,2023-01-08T16:16:00Z,101-1-1-0004,,device_not_recording
1673194620000,2023-01-08T16:17:00Z,101-1-1-0004,,device_not_recording
1673194680000,2023-01-08T16:18:00Z,101-1-1-0004,,device_not_recording
1673194740000,2023-01-08T16:19:00Z,101-1-1-0004,,device_not_recording
1673194800000,2023-01-08T16:20:00Z,101-1-1-0004,,device_not_recording
1673194860000,2023-01-08T16:21:00Z,101-1-1-0004,,device_not_recording
1673194920000,2023-01-08T16:22:00Z,101-1-1-0004,,device_not_recording
1673194980000,2023-01-08T16:23:00Z,101-1-1-0004,,device_not_recording
1673195040000,2023-01-08T16:24:00Z,101-1-1-0004,,device_not_recording
1673195100000,2023-01-08T16:25:00Z,101-1-1-0004,,device_not_recording
1673195160000,2023-01-08T16:26:00Z,101-1-1-0004,,device_not_recording
1673195220000,2023-01-08T16:27:00Z,101-1-1-0004,,device_not_recording
1673195280000,2023-01-08T16:28:00Z,101-1-1-0004,,device_not_recording
1673195340000,2023-01-08T16:29:00Z,101-1-1-0004,,device_not_recording
1673195400000,2023-01-08T16:30:00Z,101-1-1-0004,,device_not_recording
1673195460000,2023-01-08T16:31:00Z,101-1-1-0004,,device_not_recording
1673195520000,2023-01-08T16:32:00Z,101-1-1-0004,,device_not_recording
1673195580000,2023-01-08T16:33:00Z,101-1-1-0004,,device_not_recording
1673195640000,2023-01-08T16:34:00Z,101-1-1-0004,,device_not_recording
1673195700000,2023-01-08T16:35:00Z,101-1-1-0004,,device_not_recording
1673195760000,2023-01-08T16:36:00Z,101-1-1-0004,,device_not_recording
1673195820000,2023-01-08T16:37:00Z,101-1-1-0004,,device_not_recording
1673195880000,2023-01-08T16:38:00Z,101-1-1-0004,,device_not_recording
1673195940000,2023-01-08T16:39:00Z,101-1-1-0004,,device_not_recording
1673196000000,2023-01-08T16:40:00Z,101-1-1-0004,,device_not_recording
1673196060000,2023-01-08T16:41:00Z,101-1-1-0004,,device_not_recording
1673196120000,2023-01-08T16:42:00Z,101-1-1-0004,,device_not_recording
1673196180000,2023-01-08T16:43:00Z,101-1-1-0004,,device_not_recording
1673196240000,2023-01-08T16:44:00Z,101-1-1-0004,,device_not_recording
1673196300000,2023-01-08T16:45:00Z,101-1-1-0004,,device_not_recording
1673196360000,2023-01-08T16:46:00Z,101-1-1-0004,,device_not_recording
1673196420000,2023-01-08T16:47:00Z,101-1-1-0004,,device_not_recording
1673196480000,2023-01-08T16:48:00Z,101-1-1-0004,,device_not_recording
1673196540000,2023-01-08T16:49:00Z,101-1-1-0004,,device_not_recording
1673196600000,2023-01-08T16:50:00Z,101-1-1-0004,,device_not_recording
1673196660000,2023-01-08T16:51:00Z,101-1-1-0004,,device_not_recording
1673196720000,2023-01-08T16:52:00Z,101-1-1-0004,,device_not_recording
1673196780000,2023-01-08T16:53:00Z,101-1-1-0004,,device_not_recording
1673196840000,2023-01-08T16:54:00Z,101-1-1-0004,,device_not_recording
1673196900000,2023-01-08T16:55:00Z,101-1-1-0004,,device_not_recording
1673196960000,2023-01-08T16:56:00Z,101-1-1-0004,,device_not_recording
1673197020000,2023-01-08T16:57:00Z,101-1-1-0004,,device_not_recording
1673197080000,2023-01-08T16:58:00Z,101-1-1-0004,,device_not_recording
1673197140000,2023-01-08T16:59:00Z,101-1-1-0004,,device_not_recording
1673197200000,2023-01-08T17:00:00Z,101-1-1-0004,,device_not_recording
1673197260000,2023-01-08T17:01:00Z,101-1-1-0004,,device_not_recording
1673197320000,2023-01-08T17:02:00Z,101-1-1-0004,,device_not_recording
1673197380000,2023-01-08T17:03:00Z,101-1-1-0004,,device_not_recording
1673197440000,2023-01-08T17:04:00Z,101-1-1-0004,,device_not_recording
1673197500000,2023-01-08T17:05:00Z,101-1-1-0004,,device_not_recording
1673197560000,2023-01-08T17:06:00Z,101-1-1-0004,,device_not_recording
1673197620000,2023-01-08T17:07:00Z,101-1-1-0004,,device_not_recording
1673197680000,2023-01-08T17:08:00Z,101-1-1-0004,,device_not_recording
1673197740000,2023-01-08T17:09:00Z,101-1-1-0004,,device_not_recording
1673197800000,2023-01-08T17:10:00Z,101-1-1-0004,,device_not_recording
1673197860000,2023-01-08T17:11:00Z,101-1-1-0004,,device_not_recording
1673197920000,2023-01-08T17:12:00Z,101-1-1-0004,,device_not_recording
1673197980000,2023-01-08T17:13:00Z,101-1-1-0004,,device_not_recording
1673198040000,2023-01-08T17:14:00Z,101-1-1-0004,,device_not_recording
1673198100000,2023-01-08T17:15:00Z,101-1-1-0004,,device_not_recording
1673198160000,2023-01-08T17:16:00Z,101-1-1-0004,,device_not_recording
1673198220000,2023-01-08T17:17:00Z,101-1-1-0004,,device_not_recording
1673198280000,2023-01-08T17:18:00Z,101-1-1-0004,,device_not_recording
1673198340000,2023-01-08T17:19:00Z,101-1-1-0004,,device_not_recording
1673198400000,2023-01-08T17:20:00Z,101-1-1-0004,,device_not_recording
1673198460000,2023-01-08T17:21:00Z,101-1-1-0004,,device_not_recording
1673198520000,2023-01-08T17:22:00Z,101-1-1-0004,,device_not_recording
1673198580000,2023-01-08T17:23:00Z,101-1-1-0004,,device_not_recording
1673198640000,2023-01-08T17:24:00Z,101-1-1-0004,,device_not_recording
1673198700000,2023-01-08T17:25:00Z,101-1-1-0004,,device_not_recording
1673198760000,2023-01-08T17:26:00Z,101-1-1-0004,,device_not_recording
1673198820000,2023-01-08T17:27:00Z,101-1-1-0004,,device_not_recording
1673198880000,2023-01-08T17:28:00Z,101-1-1-0004,,device_not_recording
1673198940000,2023-01-08T17:29:00Z,101-1-1-0004,,device_not_recording
1673199000000,2023-01-08T17:30:00Z,101-1-1-0004,,device_not_recording
1673199060000,2023-01-08T17:31:00Z,101-1-1-0004,,device_not_recording
1673199120000,2023-01-08T17:32:00Z,101-1-1-0004,,device_not_recording
1673199180000,2023-01-08T17:33:00Z,101-1-1-0004,,device_not_recording
1673199240000,2023-01-08T17:34:00Z,101-1-1-0004,,device_not_recording
1673199300000,2023-01-08T17:35:00Z,101-1-1-0004,,device_not_recording
1673199360000,2023-01-08T17:36:00Z,101-1-1-0004,,device_not_recording
1673199420000,2023-01-08T17:37:00Z,101-1-1-0004,,device_not_recording
1673199480000,2023-01-08T17:38:00Z,101-1-1-0004,,device_not_recording
1673199540000,2023-01-08T17:39:00Z,101-1-1-0004,,device_not_recording
1673199600000,2023-01-08T17:40:00Z,101-1-1-0004,,device_not_recording
1673199660000,2023-01-08T17:41:00Z,101-1-1-0004,,device_not_recording
1673199720000,2023-01-08T17:42:00Z,101-1-1-0004,,device_not_recording
1673199780000,2023-01-08T17:43:00Z,101-1-1-0004,,device_not_recording
1673199840000,2023-01-08T17:44:00Z,101-1-1-0004,,device_not_recording
1673199900000,2023-01-08T17:45:00Z,101-1-1-0004,,device_not_recording
1673199960000,2023-01-08T17:46:00Z,101-1-1-0004,,device_not_recording
1673200020000,2023-01-08T17:47:00Z,101-1-1-0004,,device_not_recording
1673200080000,2023-01-08T17:48:00Z,101-1-1-0004,,device_not_recording
1673200140000,2023-01-08T17:49:00Z,101-1-1-0004,,device_not_recording
1673200200000,2023-01-08T17:50:00Z,101-1-1-0004,25.07,
1673200260000,2023-01-08T17:51:00Z,101-1-1-0004,,device_not_recording
1673200320000,2023-01-08T17:52:00Z,101-1-1-0004,,device_not_recording
1673200380000,2023-01-08T17:53:00Z,101-1-1-0004,28.65,
1673200440000,2023-01-08T17:54:00Z,101-1-1-0004,29.05,
1673200500000,2023-01-08T17:55:00Z,101-1-1-0004,29.39,
1673200560000,2023-01-08T17:56:00Z,101-1-1-0004,29.69,
1673200620000,2023-01-08T17:57:00Z,101-1-1-0004,29.98,
1673200680000,2023-01-08T17:58:00Z,101-1-1-0004,30.31,
1673200740000,2023-01-08T17:59:00Z,101-1-1-0004,30.84,
1673200800000,2023-01-08T18:00:00Z,101-1-1-0004,31.24,
1673200860000,2023-01-08T18:01:00Z,101-1-1-0004,31.92,
1673200920000,2023-01-08T18:02:00Z,101-1-1-0004,32.22,
1673200980000,2023-01-08T18:03:00Z,101-1-1-0004,32.32,
1673201040000,2023-01-08T18:04:00Z,101-1-1-0004,32.63,
1673201100000,2023-01-08T18:05:00Z,101-1-1-0004,32.9,
1673201160000,2023-01-08T18:06:00Z,101-1-1-0004,33.07,
1673201220000,2023-01-08T18:07:00Z,101-1-1-0004,33.17,
1673201280000,2023-01-08T18:08:00Z,101-1-1-0004,33.14,
1673201340000,2023-01-08T18:09:00Z,101-1-1-0004,32.98,
1673201400000,2023-01-08T18:10:00Z,101-1-1-0004,32.93,
1673201460000,2023-01-08T18:11:00Z,101-1-1-0004,32.99,
1673201520000,2023-01-08T18:12:00Z,101-1-1-0004,33.0,
1673201580000,2023-01-08T18:13:00Z,101-1-1-0004,33.19,
1673201640000,2023-01-08T18:14:00Z,101-1-1-0004,33.29,
1673201700000,2023-01-08T18:15:00Z,101-1-1-0004,33.3,
1673201760000,2023-01-08T18:16:00Z,101-1-1-0004,33.31,
1673201820000,2023-01-08T18:17:00Z,101-1-1-0004,33.33,
1673201880000,2023-01-08T18:18:00Z,101-1-1-0004,33.31,
1673201940000,2023-01-08T18:19:00Z,101-1-1-0004,33.32,
1673202000000,2023-01-08T18:20:00Z,101-1-1-0004,33.36,
1673202060000,2023-01-08T18:21:00Z,101-1-1-0004,33.42,
1673202120000,2023-01-08T18:22:00Z,101-1-1-0004,33.51,
1673202180000,2023-01-08T18:23:00Z,101-1-1-0004,33.62,
1673202240000,2023-01-08T18:24:00Z,101-1-1-0004,33.71,
1673202300000,2023-01-08T18:25:00Z,101-1-1-0004,33.72,
1673202360000,2023-01-08T18:26:00Z,101-1-1-0004,33.7,
1673202420000,2023-01-08T18:27:00Z,101-1-1-0004,33.67,
1673202480000,2023-01-08T18:28:00Z,101-1-1-0004,33.73,
1673202540000,2023-01-08T18:29:00Z,101-1-1-0004,33.65,
1673202600000,2023-01-08T18:30:00Z,101-1-1-0004,33.5,
1673202660000,2023-01-08T18:31:00Z,101-1-1-0004,33.37,
1673202720000,2023-01-08T18:32:00Z,101-1-1-0004,33.35,
1673202780000,2023-01-08T18:33:00Z,101-1-1-0004,33.22,
1673202840000,2023-01-08T18:34:00Z,101-1-1-0004,32.96,
1673202900000,2023-01-08T18:35:00Z,101-1-1-0004,32.8,
1673202960000,2023-01-08T18:36:00Z,101-1-1-0004,32.78,
1673203020000,2023-01-08T18:37:00Z,101-1-1-0004,32.62,
1673203080000,2023-01-08T18:38:00Z,101-1-1-0004,32.35,
1673203140000,2023-01-08T18:39:00Z,101-1-1-0004,32.17,
1673203200000,2023-01-08T18:40:00Z,101-1-1-0004,32.11,
1673203260000,2023-01-08T18:41:00Z,101-1-1-0004,32.21,
1673203320000,2023-01-08T18:42:00Z,101-1-1-0004,32.29,
1673203380000,2023-01-08T18:43:00Z,101-1-1-0004,32.41,
1673203440000,2023-01-08T18:44:00Z,101-1-1-0004,32.5,
1673203500000,2023-01-08T18:45:00Z,101-1-1-0004,32.55,
1673203560000,2023-01-08T18:46:00Z,101-1-1-0004,32.62,
1673203620000,2023-01-08T18:47:00Z,101-1-1-0004,32.61,
1673203680000,2023-01-08T18:48:00Z,101-1-1-0004,32.72,
1673203740000,2023-01-08T18:49:00Z,101-1-1-0004,32.83,
1673203800000,2023-01-08T18:50:00Z,101-1-1-0004,32.56,
1673203860000,2023-01-08T18:51:00Z,101-1-1-0004,32.45,
1673203920000,2023-01-08T18:52:00Z,101-1-1-0004,32.4,
1673203980000,2023-01-08T18:53:00Z,101-1-1-0004,32.15,
1673204040000,2023-01-08T18:54:00Z,101-1-1-0004,31.89,
1673204100000,2023-01-08T18:55:00Z,101-1-1-0004,31.43,
1673204160000,2023-01-08T18:56:00Z,101-1-1-0004,31.19,
1673204220000,2023-01-08T18:57:00Z,101-1-1-0004,31.49,
1673204280000,2023-01-08T18:58:00Z,101-1-1-0004,31.86,
1673204340000,2023-01-08T18:59:00Z,101-1-1-0004,32.21,
1673204400000,2023-01-08T19:00:00Z,101-1-1-0004,32.68,
1673204460000,2023-01-08T19:01:00Z,101-1-1-0004,33.11,
1673204520000,2023-01-08T19:02:00Z,101-1-1-0004,33.4,
1673204580000,2023-01-08T19:03:00Z,101-1-1-0004,33.58,
1673204640000,2023-01-08T19:04:00Z,101-1-1-0004,33.7,
1673204700000,2023-01-08T19:05:00Z,101-1-1-0004,33.78,
1673204760000,2023-01-08T19:06:00Z,101-1-1-0004,33.89,
1673204820000,2023-01-08T19:07:00Z,101-1-1-0004,34.04,
1673204880000,2023-01-08T19:08:00Z,101-1-1-0004,34.2,
1673204940000,2023-01-08T19:09:00Z,101-1-1-0004,34.24,
1673205000000,2023-01-08T19:10:00Z,101-1-1-0004,34.21,
1673205060000,2023-01-08T19:11:00Z,101-1-1-0004,34.14,
1673205120000,2023-01-08T19:12:00Z,101-1-1-0004,34.11,
1673205180000,2023-01-08T19:13:00Z,101-1-1-0004,34.15,
1673205240000,2023-01-08T19:14:00Z,101-1-1-0004,34.17,
1673205300000,2023-01-08T19:15:00Z,101-1-1-0004,34.02,
1673205360000,2023-01-08T19:16:00Z,101-1-1-0004,33.65,
1673205420000,2023-01-08T19:17:00Z,101-1-1-0004,33.02,
1673205480000,2023-01-08T19:18:00Z,101-1-1-0004,32.35,
1673205540000,2023-01-08T19:19:00Z,101-1-1-0004,32.09,
1673205600000,2023-01-08T19:20:00Z,101-1-1-0004,32.25,
1673205660000,2023-01-08T19:21:00Z,101-1-1-0004,32.8,
1673205720000,2023-01-08T19:22:00Z,101-1-1-0004,34.13,
1673205780000,2023-01-08T19:23:00Z,101-1-1-0004,,device_not_worn_correctly
1673205840000,2023-01-08T19:24:00Z,101-1-1-0004,36.22,
1673205900000,2023-01-08T19:25:00Z,101-1-1-0004,36.39,
1673205960000,2023-01-08T19:26:00Z,101-1-1-0004,,device_not_worn_correctly
1673206020000,2023-01-08T19:27:00Z,101-1-1-0004,,device_not_worn_correctly
1673206080000,2023-01-08T19:28:00Z,101-1-1-0004,,device_not_worn_correctly
1673206140000,2023-01-08T19:29:00Z,101-1-1-0004,31.36,
1673206200000,2023-01-08T19:30:00Z,101-1-1-0004,31.5,
1673206260000,2023-01-08T19:31:00Z,101-1-1-0004,31.58,
1673206320000,2023-01-08T19:32:00Z,101-1-1-0004,31.73,
1673206380000,2023-01-08T19:33:00Z,101-1-1-0004,31.76,
